readname	chr	start	end
SRR10612065.125305	chr5	139917720	139918547
SRR10612065.125853	chr17	56599397	56603115
SRR10612065.126143	chr3	142496561	142499825
SRR10612065.126287	chr5	132441119	132441655
SRR10612065.126335	chr4	52729601	52744020
SRR10612065.126417	chr10	7839014	7844761
SRR10612065.126426	chr13	27830485	27830671
SRR10612065.126461	chr12	1038984	1039310
SRR10612065.126666	chr9	126519981	126554894
SRR10612065.126717	chr2	230356616	230356728
SRR10612065.126836	chr3	37291187	37315092
SRR10612065.127114	chr2	214174839	214182072
SRR10612065.127312	chr14	20811269	20811462
SRR10612065.127400	chr15	33180424	33194232
SRR10612065.127404	chr17	67270098	67280214
SRR10612065.127840	chr2	171902683	171906684
SRR10612065.127900	chr1	145231089	145231218
SRR10612065.127918	chr2	68740746	68753375
SRR10612065.127974	chr22	46467961	46468295
SRR10612065.128231	chr6	163987559	163987666
SRR10612065.128278	chr12	125870796	125870921
SRR10612065.128306	chr2	40366541	40405636
SRR10612065.128572	chr3	47908793	47910818
SRR10612065.128895	chr9	45949334	45950568
SRR10612065.128903	chr3	117290022	117290263
SRR10612065.129288	chr14	70352400	70353271
SRR10612065.129389	chr6	158733081	158735300
SRR10612065.129683	chr12	11120187	11120303
SRR10612065.129926	chr2	230356616	230416715
SRR10612065.130097	chr11	68257399	68257550
SRR10612065.130343	chr12	120534289	120534485
SRR10612065.130429	chr20	1342279	1342533
SRR10612065.130500	chr10	102683730	102685776
SRR10612065.130586	chr13	26343182	26349097
SRR10612065.130587	chr2	230356648	230356746
SRR10612065.130606	chr10	116879949	116931052
SRR10612065.130829	chr2	230356627	230356748
SRR10612065.131320	chr11	94371658	94412649
SRR10612065.131585	chr12	9167395	9167507
SRR10612065.131744	chr2	230356657	230356745
SRR10612065.132055	chr1	63284769	63284895
SRR10612065.132211	chr1	76552720	76553387
SRR10612065.132427	chr2	232032907	232033065
SRR10612065.132722	chr10	25759674	25759827
SRR10612065.132761	chr12	124908033	124908471
SRR10612065.133200	chr2	230356616	230356733
SRR10612065.133204	chrX	122607180	122607637
SRR10612065.133559	chr6	136709531	136710657
SRR10612065.134205	chr7	30608756	30609409
SRR10612065.134208	chr19	57967020	57967551
SRR10612065.134245	chrX	53115225	53115455
SRR10612065.134372	chr13	108881856	108882100
SRR10612065.134375	chr12	54968978	54970447
SRR10612065.134496	chr3	140170644	140171129
SRR10612065.134681	chr19	44501830	44502019
SRR10612065.135049	chr8	42812232	42819617
SRR10612065.135087	chr9	122113464	122113552
SRR10612065.135096	chr3	141326541	141327507
SRR10612065.135103	chr3	47931868	47932269
SRR10612065.135157	chr7	75959130	75959485
SRR10612065.135805	chr15	102244066	102249082
SRR10612065.135837	chr14	51820253	51820422
SRR10612065.136200	chr3	42075035	42075200
SRR10612065.136364	chr1	205197310	205197593
SRR10612065.136590	chr2	89087957	89091981
SRR10612065.136604	chr11	85406169	85420543
SRR10612065.136650	chr11	128994568	128994710
SRR10612065.136794	chr12	57978264	57978476
SRR10612065.136919	chr4	52729601	52744020
SRR10612065.137463	chr9	131777147	131784600
SRR10612065.137801	chr4	39747370	39757309
SRR10612065.138341	chr4	107165883	107166229
SRR10612065.138352	chr4	13332380	13332513
SRR10612065.138437	chr2	230356619	230356728
SRR10612065.138462	chr17	65914871	65916164
SRR10612065.138501	chr2	230356642	230356747
SRR10612065.138534	chr8	68022597	68022876
SRR10612065.138562	chr15	76152270	76165904
SRR10612065.138777	chr18	9317608	9317758
SRR10612065.138983	chr2	55481790	55494773
SRR10612065.139234	chr15	63990997	63991193
SRR10612065.139297	chr3	113497588	113505234
SRR10612065.139676	chr8	125597330	125603478
SRR10612065.139735	chr4	52729601	52744020
SRR10612065.140016	chr1	154754163	154754719
SRR10612065.140056	chr10	116881463	116889181
SRR10612065.140911	chr1	155853725	155853892
SRR10612065.141096	chr19	28361634	28361824
SRR10612065.141099	chr4	40980421	41035323
SRR10612065.141125	chr2	203071254	203071357
SRR10612065.141133	chr4	129913359	129924952
SRR10612065.141627	chr12	89860547	89866052
SRR10612065.141833	chr8	133595945	133673875
SRR10612065.141908	chr5	69171866	69171987
SRR10612065.142242	chr21	27326974	27328060
SRR10612065.142460	chr15	41988449	41988604
SRR10612065.142485	chr2	230356641	230356747
SRR10612065.142577	chr22	43870685	43870842
SRR10612065.142606	chr2	230356640	230356747
SRR10612065.142608	chr9	86274695	86301072
SRR10612065.142834	chr2	206661062	206661214
SRR10612065.143055	chr2	122514816	122519101
SRR10612065.144071	chr2	44428324	44445676
SRR10612065.144074	chr12	19626167	19653158
SRR10612065.144941	chr3	147128688	147128860
SRR10612065.145173	chr1	78267055	78267179
SRR10612065.145436	chr1	117963190	117984932
SRR10612065.145480	chr20	34302107	34313078
SRR10612065.145838	chr16	780187	780574
SRR10612065.146215	chr10	108815035	108815357
SRR10612065.146374	chr12	1399016	1553919
SRR10612065.146708	chr2	230356645	230356742
SRR10612065.146828	chr17	3494257	3494430
SRR10612065.147073	chr21	43643690	43644141
SRR10612065.147330	chr5	142273881	142311638
SRR10612065.147773	chr9	19509780	19509904
SRR10612065.147846	chr2	43973004	43992865
SRR10612065.148287	chr5	80287473	80287619
SRR10612065.148323	chr4	113082517	113082658
SRR10612065.148357	chr2	116066831	116283541
SRR10612065.148541	chr1	219366422	219564454
SRR10612065.148561	chrY	21749153	21749250
SRR10612065.148574	chr6	73110485	73110848
SRR10612065.148674	chr5	126666983	126676324
SRR10612065.148696	chr12	24344295	24344454
SRR10612065.148811	chr1	8601331	8617496
SRR10612065.148968	chr6	52269687	52270176
SRR10612065.149498	chr18	1050049	1050188
SRR10612065.149649	chr13	40298652	40325214
SRR10612065.150045	chr7	91981865	91991584
SRR10612065.150191	chr3	113696906	113697035
SRR10612065.150219	chr11	34991716	34991820
SRR10612065.150328	chr7	44872437	44872822
SRR10612065.150513	chr13	72046686	72046807
SRR10612065.150730	chr7	77772953	77773155
SRR10612065.150880	chr11	84594573	84595229
SRR10612065.150890	chr2	132181708	132181850
SRR10612065.151459	chr1	184601894	184602758
SRR10612065.151811	chr1	15158853	15159116
SRR10612065.152360	chr1	8601268	8617584
SRR10612065.152518	chr10	52193236	52226692
SRR10612065.153027	chr2	230356650	230356747
SRR10612065.153109	chr8	63153955	63154121
SRR10612065.153713	chr16	74485321	74485445
SRR10612065.153781	chr8	142264088	142264729
SRR10612065.153955	chr7	77549594	77581029
SRR10612065.153973	chr9	80409389	80409480
SRR10612065.154366	chr9	131371457	131374424
SRR10612065.154982	chr2	26200456	26203518
SRR10612065.154999	chr15	44739413	44739550
SRR10612065.155023	chr2	230356641	230356746
SRR10612065.155107	chrX	151823882	151824642
SRR10612065.155304	chr11	35277112	35277211
SRR10612065.155722	chr4	52729601	52744020
SRR10612065.155775	chr1	67327829	67371058
SRR10612065.156060	chr9	45974269	45974455
SRR10612065.156144	chr2	230356640	230356747
SRR10612065.156299	chr19	2038641	2038742
SRR10612065.156622	chr18	55280851	55283071
SRR10612065.156951	chr2	230356641	230356747
SRR10612065.157278	chr14	78948812	78948903
SRR10612065.157885	chr6	12889822	12889924
SRR10612065.158022	chr2	230356640	230356747
SRR10612065.158061	chr2	36816670	36817472
SRR10612065.158312	chr9	87425617	87425842
SRR10612065.158574	chr2	236740992	236741095
SRR10612065.158765	chr11	107920616	107948967
SRR10612065.158852	chr1	237550548	237619982
SRR10612065.158919	chr2	230356628	230356734
SRR10612065.159648	chr16	68155964	68157022
SRR10612065.160081	chr2	230356650	230356747
SRR10612065.160130	chr6	126451859	126451977
SRR10612065.160725	chr13	20242630	20244482
SRR10612065.160751	chr9	126214556	126215441
SRR10612065.160992	chr7	95614266	95625336
SRR10612065.161337	chr12	45875093	45875855
SRR10612065.161370	chr10	108756165	108756517
SRR10612065.161845	chr3	183454499	183480067
SRR10612065.162067	chr17	62495064	62495303
SRR10612065.162322	chr14	104095756	104121027
SRR10612065.162620	chr14	20811261	20811351
SRR10612065.164136	chr6	17661884	17662266
SRR10612065.164574	chr5	122881109	122893258
SRR10612065.164620	chr4	88988274	88988445
SRR10612065.164882	chr17	79098753	79100314
SRR10612065.165483	chr15	66030059	66044966
SRR10612065.165696	chr2	230356616	230356729
SRR10612065.165761	chr4	134070837	134071491
SRR10612065.165762	chr6	56377318	56377547
SRR10612065.165902	chr16	74699511	74699706
SRR10612065.166958	chr3	21694222	21694407
SRR10612065.167103	chr10	1125871	1126433
SRR10612065.167116	chr5	127474287	127488490
SRR10612065.167699	chr10	22923201	22923312
SRR10612065.167815	chr4	52729601	52744020
SRR10612065.167836	chr1	169096461	169096629
SRR10612065.168094	chr9	87356805	87367002
SRR10612065.168426	chr2	230356654	230356748
SRR10612065.168664	chr9	122113477	122113566
SRR10612065.169176	chr11	130130750	130131827
SRR10612065.169248	chr6	147684571	147694909
SRR10612065.169669	chr1	567275	567401
SRR10612065.169973	chr12	50262144	50262489
SRR10612065.170017	chr6	39790190	39790315
SRR10612065.170195	chr2	10797961	10803128
SRR10612065.170276	chr15	38544880	38545035
SRR10612065.170286	chr10	126631460	126631826
SRR10612065.170361	chr22	42390704	42390868
SRR10612065.170379	chr9	113773826	113773971
SRR10612065.170445	chr3	3197903	3215945
SRR10612065.170648	chr8	110662435	110662986
SRR10612065.171119	chr10	16689789	16689933
SRR10612065.171168	chr20	3332432	3332576
SRR10612065.171315	chr3	16327852	16345092
SRR10612065.171335	chr11	63964841	63967469
SRR10612065.171817	chr1	155851844	155852041
SRR10612065.171885	chr9	98755553	98755662
SRR10612065.172168	chr4	3158825	3174128
SRR10612065.172257	chr1	196230303	196230631
SRR10612065.172331	chrX	47435731	47436041
SRR10612065.172413	chr16	57188066	57188242
SRR10612065.172445	chr4	89369217	89369383
SRR10612065.172589	chr11	2001069	2001274
SRR10612065.172864	chr4	172749531	172749766
SRR10612065.173179	chr2	210423608	210423833
SRR10612065.173535	chr1	35928022	35928304
SRR10612065.173551	chr6	71442079	71508438
SRR10612065.173625	chr3	119812856	119813051
SRR10612065.173984	chr8	141810557	141889738
SRR10612065.174302	chr17	11958206	12016681
SRR10612065.174480	chr1	21129425	21129540
SRR10612065.174985	chr1	8601308	8617496
SRR10612065.175041	chr15	89872849	89873003
SRR10612065.175100	chr8	116470222	116470388
SRR10612065.175116	chr10	116218010	116218134
SRR10612065.175561	chr7	28188250	28188463
SRR10612065.175757	chr22	50518401	50521574
SRR10612065.176293	chr19	57967020	57967551
SRR10612065.176359	chr19	44141041	44141420
SRR10612065.176673	chr5	96063191	96066565
SRR10612065.176686	chr4	153332464	153333681
SRR10612065.176903	chr13	84378308	84389845
SRR10612065.177059	chr10	93870868	93904858
SRR10612065.177241	chr1	155408118	155408861
SRR10612065.177288	chr7	157332928	157333194
SRR10612065.177786	chr2	230356650	230356746
SRR10612065.177795	chr2	230356619	230356733
SRR10612065.177989	chr9	103271288	103271398
SRR10612065.178490	chr11	133824841	133825264
SRR10612065.178522	chr15	74277659	74277815
SRR10612065.178695	chr5	132426995	132428483
SRR10612065.178726	chr9	130053445	130087374
SRR10612065.179677	chr8	108334212	108348407
SRR10612065.180220	chr9	2191266	2192802
SRR10612065.180256	chr11	12023941	12030025
SRR10612065.180819	chr1	226036235	226040431
SRR10612065.180898	chr17	35797839	35800761
SRR10612065.181545	chr12	129299386	129299561
SRR10612065.181591	chr5	141204048	141204273
SRR10612065.181598	chr2	40655613	40657444
SRR10612065.181948	chr12	54773098	54773366
SRR10612065.182100	chr9	79841447	79842398
SRR10612065.182171	chr1	224463537	224463805
SRR10612065.182431	chr21	34050958	34051114
SRR10612065.182706	chr2	230356622	230356748
SRR10612065.183027	chr2	230356628	230356736
SRR10612065.183044	chr10	35805480	35819100
SRR10612065.183478	chr15	89742676	89742833
SRR10612065.183524	chr6	46189206	46189319
SRR10612065.183896	chr18	12493069	12546906
SRR10612065.184237	chr15	29386483	29390775
SRR10612065.184353	chr2	135011839	135012018
SRR10612065.184403	chr7	45621488	45621567
SRR10612065.184465	chr13	79918383	79918854
SRR10612065.184572	chr3	27442273	27444710
SRR10612065.184683	chr7	30601381	30601545
SRR10612065.184824	chr3	15115265	15115621
SRR10612065.185188	chr14	20811266	20811366
SRR10612065.185235	chr19	47251305	47251866
SRR10612065.185801	chr14	53187576	53187878
SRR10612065.185986	chr6	42561995	42571408
SRR10612065.186196	chr18	46812875	46812974
SRR10612065.186197	chr6	101926926	101927070
SRR10612065.186334	chr16	19745018	19746774
SRR10612065.186637	chr4	52729601	52744020
SRR10612065.186815	chr14	20811261	20811351
SRR10612065.188437	chr2	48701822	48725874
SRR10612065.188442	chr12	57005470	57005858
SRR10612065.188516	chr2	122514815	122520659
SRR10612065.188620	chrX	102906744	102906870
SRR10612065.189113	chr11	83434156	83434280
SRR10612065.189140	chr2	153535892	153537850
SRR10612065.189482	chr9	87356805	87367002
SRR10612065.189642	chr8	37986294	37991012
SRR10612065.189646	chr11	73825525	73829318
SRR10612065.189800	chr6	56917551	56917766
SRR10612065.190951	chr2	62103306	62104135
SRR10612065.191029	chr12	50198936	50199703
SRR10612065.191258	chr22	22123484	22162137
SRR10612065.191313	chr5	133738163	133738571
SRR10612065.191393	chr2	50294189	50294723
SRR10612065.191523	chr4	52729601	52744020
SRR10612065.191627	chr12	57958264	57960990
SRR10612065.192066	chr7	86223627	86226367
SRR10612065.192131	chr6	46120583	46120812
SRR10612065.192153	chr2	230356620	230356722
SRR10612065.192475	chr1	8601308	8617522
SRR10612065.192578	chr20	47741003	47741094
SRR10612065.192953	chr11	72302170	72302367
SRR10612065.193239	chrX	47431320	47432397
SRR10612065.193606	chr2	230356616	230356734
SRR10612065.193704	chr4	52729601	52744020
SRR10612065.193917	chr1	62146177	62146268
SRR10612065.193925	chr1	109854788	109855984
SRR10612065.194052	chr1	219366424	219414650
SRR10612065.194086	chr21	30693744	30698422
SRR10612065.194808	chr9	96233456	96233665
SRR10612065.195286	chr22	26956483	26956696
SRR10612065.195665	chr7	22462677	22462909
SRR10612065.195726	chr1	109854948	109855090
SRR10612065.196444	chr20	49209109	49209262
SRR10612065.196463	chr16	81391415	81396169
SRR10612065.196666	chr20	8777454	8778051
SRR10612065.197064	chr7	134647295	134647568
SRR10612065.197455	chr2	230356619	230356732
SRR10612065.197521	chr2	230356652	230356749
SRR10612065.197641	chr8	4820351	4820549
SRR10612065.197769	chr2	230356640	230356741
SRR10612065.198229	chr16	53288347	53302039
SRR10612065.198247	chr19	31864983	31865219
SRR10612065.198296	chr3	27442298	27444700
SRR10612065.198571	chr2	136513107	136513262
SRR10612065.198727	chr7	153630014	153630224
SRR10612065.198946	chr6	7404872	7405454
SRR10612065.200146	chr5	109117172	109120536
SRR10612065.200421	chr2	230356640	230356747
SRR10612065.200551	chr6	86259557	86267780
SRR10612065.200716	chr9	129812385	129815231
SRR10612065.201231	chr12	112617097	112617191
SRR10612065.201309	chr10	73972988	73976633
SRR10612065.201433	chr10	91094965	91095294
SRR10612065.201498	chr13	72046696	72046832
SRR10612065.201642	chr12	57961330	57962836
SRR10612065.201827	chr3	125032151	125050082
SRR10612065.201980	chr5	69276304	69276433
SRR10612065.202136	chr9	140347527	140348239
SRR10612065.202466	chrY	14510474	14510616
SRR10612065.202571	chrY	16734144	16835041
SRR10612065.202931	chr3	32169582	32188148
SRR10612065.203469	chr2	116302009	116302500
SRR10612065.203574	chr4	38051482	38055852
SRR10612065.203592	chr2	114198926	114228668
SRR10612065.203833	chr2	230356640	230356745
SRR10612065.204293	chr3	2928722	2944689
SRR10612065.204533	chr12	4932118	4932410
SRR10612065.204917	chr8	28910107	28910479
SRR10612065.204989	chr9	115030333	115060196
SRR10612065.205124	chr2	50724526	50724814
SRR10612065.205421	chr7	127953228	127955100
SRR10612065.205496	chr2	230356647	230356747
SRR10612065.205652	chr7	122024571	122024747
SRR10612065.205675	chr4	108608268	108615157
SRR10612065.205940	chr17	72872066	72872593
SRR10612065.206130	chr5	93805666	93872834
SRR10612065.206389	chr4	52729601	52744020
SRR10612065.206820	chr2	217071200	217071389
SRR10612065.206864	chr12	72899388	72899549
SRR10612065.206874	chr2	230356647	230356747
SRR10612065.206953	chr14	89160677	89161786
SRR10612065.207029	chr3	59104686	59110337
SRR10612065.207182	chr11	6417060	6417431
SRR10612065.207460	chr11	45277235	45277445
SRR10612065.207487	chrX	128303394	128313879
SRR10612065.207523	chr2	230356644	230356746
SRR10612065.207667	chr15	89872850	89873007
SRR10612065.207875	chr17	27873498	27873613
SRR10612065.207919	chr3	88374060	88374146
SRR10612065.207946	chr1	85960727	85960942
SRR10612065.208103	chr16	53907697	53922863
SRR10612065.208533	chr18	60497266	60527842
SRR10612065.208718	chr9	103271285	103279032
SRR10612065.208725	chr1	14833038	14833224
SRR10612065.208745	chr8	142264087	142264729
SRR10612065.209005	chr2	180819733	180830670
SRR10612065.209272	chr1	183109784	183110376
SRR10612065.209293	chr1	44894701	44894842
SRR10612065.209424	chr17	73897453	73897700
SRR10612065.209740	chr4	52729613	52757986
SRR10612065.209800	chrX	74670637	74725684
SRR10612065.210186	chr7	33141708	33141964
SRR10612065.210243	chr9	10378015	10378251
SRR10612065.210354	chr20	10277655	10279989
SRR10612065.210851	chr1	24190977	24191108
SRR10612065.211104	chrX	153669452	153670037
SRR10612065.211162	chr8	17125827	17132339
SRR10612065.211171	chr1	109513610	109538281
SRR10612065.211226	chr8	120816120	120818541
SRR10612065.211589	chr2	230356641	230356733
SRR10612065.211645	chr6	54013852	54034344
SRR10612065.211871	chr6	34488256	34488382
SRR10612065.211969	chr17	32962391	32962656
SRR10612065.211984	chr8	67429589	67429952
SRR10612065.212178	chr21	34799189	34805178
SRR10612065.212631	chr14	55433190	55434113
SRR10612065.212858	chrX	102189993	102190155
SRR10612065.212971	chr4	52729601	52744020
SRR10612065.213403	chr4	52729601	52744020
SRR10612065.213564	chr6	13139906	13139988
SRR10612065.213766	chr12	118471901	118472119
SRR10612065.213956	chr2	230356644	230356748
SRR10612065.214044	chr14	51446105	51452864
SRR10612065.214058	chr9	88284400	88327478
SRR10612065.214264	chr6	12832469	12832581
SRR10612065.214274	chr9	87356805	87367002
SRR10612065.214533	chr2	141459799	141473619
SRR10612065.214671	chr2	136389282	136437895
SRR10612065.214979	chr2	230356646	230356746
SRR10612065.215334	chr13	40298652	40325211
SRR10612065.215379	chr3	115394958	115395101
SRR10612065.215474	chr5	78734832	78752843
SRR10612065.215520	chr4	52729601	52744020
SRR10612065.215577	chr10	32760053	32762930
SRR10612065.215738	chr10	11360475	11360739
SRR10612065.216042	chr4	159756588	159780346
