readnames	chr	start	end	count
SRR10612066.3937707	chr5	868474	868604	1
SRR10612066.3937825	chr9	102902406	102908674	1
SRR10612066.3937847	chr19	10797141	10797255	1
SRR10612066.3937910	chr2	242202125	242203922	1
SRR10612066.3938154	chr7	6190371	6190528	1
SRR10612066.3938165	chr5	168472512	168472698	1
SRR10612066.3938286	chr4	38895712	38895959	1
SRR10612066.3938550	chr11	70172701	70172871	1
SRR10612066.3938599	chr17	37899817	37900051	1
SRR10612066.3938725	chr21	30466516	30466978	1
SRR10612066.3938727	chr2	95529342	95529807	1
SRR10612066.3938742	chr13	46971331	46971520	1
SRR10612066.3938744	chr1	155560964	155561103	1
SRR10612066.3938818	chr15	64866687	64866812	1
SRR10612066.3938861	chr2	145440728	145440856	1
SRR10612066.3938962	chr16	58941212	58941521	1
SRR10612066.3939061	chr4	144337624	144337952	1
SRR10612066.3939107	chr12	49399263	49406894	1
SRR10612066.3939437	chr12	131066199	131066459	1
SRR10612066.3939450	chrX	139115646	139115848	1
SRR10612066.3939557	chr22	29756905	29813191	1
SRR10612066.3939771	chr11	34155065	34155248	1
SRR10612066.3939821	chr3	21919678	21919855	1
SRR10612066.3939866	chr10	80838029	80838158	1
SRR10612066.3940254	chr19	27752976	27934615	1
SRR10612066.3940555	chr15	89849248	89849399	1
SRR10612066.3940581	chr17	19843055	19843164	1
SRR10612066.3940860_SRR10612066.6520266	chr1	151060669	151079698	2
SRR10612066.3941051	chr3	51993248	51993628	1
SRR10612066.3941275	chr3	5229276	5229475	1
SRR10612066.3941291_SRR10612066.6552109_SRR10612066.6974305	chr3	119582264	119595357	3
SRR10612066.3941394	chr13	31869988	31870102	1
SRR10612066.3941524	chr1	144207502	144210827	1
SRR10612066.3941670	chr5	132312148	132312484	1
SRR10612066.3941731	chr20	62700395	62700485	1
SRR10612066.3941906	chr3	15311331	15345717	1
SRR10612066.3941943	chr9	11775322	11775557	1
SRR10612066.3942073	chr16	17418685	17418903	1
SRR10612066.3942091	chr5	111649491	111649618	1
SRR10612066.3942451	chr19	51756379	51756558	1
SRR10612066.3942533	chr1	236964843	236964974	1
SRR10612066.3942561	chr3	169672035	169672246	1
SRR10612066.3942845	chr14	67576897	67589096	1
SRR10612066.3942894	chr18	32693024	32693184	1
SRR10612066.3942955	chr6	160453691	160454092	1
SRR10612066.3942983	chr2	151344020	151344174	1
SRR10612066.3942987	chrX	122412288	122520392	1
SRR10612066.3943061	chr19	43120218	43186155	1
SRR10612066.3943080	chr1	61718964	61719317	1
SRR10612066.3943190	chr19	53963788	54001155	1
SRR10612066.3943219	chr10	11978234	11978489	1
SRR10612066.3943353	chr3	49114140	49114245	1
SRR10612066.3943644	chr15	64834362	64834658	1
SRR10612066.3943811	chrX	85296225	85296437	1
SRR10612066.3944042	chrX	2407457	2407758	1
SRR10612066.3944189	chr13	48366037	48366226	1
SRR10612066.3944369	chr2	190678245	190678481	1
SRR10612066.3944418	chr7	144364821	144364909	1
SRR10612066.3944473	chr18	54358526	54358971	1
SRR10612066.3944757	chr10	73085198	73085341	1
SRR10612066.3944894	chr2	130921233	130921379	1
SRR10612066.3944896	chr9	135201708	135224822	1
SRR10612066.3944898_SRR10612066.5467742	chr16	53913779	53922821	2
SRR10612066.3944994	chr10	99969465	99995216	1
SRR10612066.3945084	chr9	136230476	136230610	1
SRR10612066.3945093	chr14	45676073	45676249	1
SRR10612066.3945156	chr22	33735627	33735750	1
SRR10612066.3945196	chr4	173617134	173617316	1
SRR10612066.3945213	chr6	31661177	31665322	1
SRR10612066.3945245	chr3	156260066	156260233	1
SRR10612066.3945341	chr4	71757835	71758039	1
SRR10612066.3945500	chr16	27355926	27357855	1
SRR10612066.3945534	chr22	26083507	26083617	1
SRR10612066.3945578	chr1	184679541	184680946	1
SRR10612066.3945653	chr17	20289062	20289450	1
SRR10612066.3945720	chr19	46635430	46635674	1
SRR10612066.3945778	chr17	45364576	45367142	1
SRR10612066.3945931	chr6	11055021	11055348	1
SRR10612066.3945995	chr16	72506921	72511830	1
SRR10612066.3946025	chr1	79109268	79109432	1
SRR10612066.3946066	chr3	12872963	12875329	1
SRR10612066.3946411	chr14	45647599	45647833	1
SRR10612066.3946594	chr3	24217621	24217811	1
SRR10612066.3946634	chr4	3005989	3015471	1
SRR10612066.3946701	chr10	6820054	6820138	1
SRR10612066.3946795	chr5	85684142	85684355	1
SRR10612066.3946831	chr16	20641830	20641991	1
SRR10612066.3946834	chr12	120795634	120799340	1
SRR10612066.3946895	chr21	14785917	14798541	1
SRR10612066.3946945	chr14	75581817	75581989	1
SRR10612066.3946984_SRR10612066.5733829_SRR10612066.150315	chr11	16339992	16362799	3
SRR10612066.3947064	chr12	28605456	28605577	1
SRR10612066.3947081	chr5	138737272	138737415	1
SRR10612066.3947170	chr7	3728629	3728728	1
SRR10612066.3947289	chr22	42592285	42592641	1
SRR10612066.3947556	chr6	150026869	150027188	1
SRR10612066.3947616	chr13	64184451	64201062	1
SRR10612066.3947961	chr16	2653474	2732802	1
SRR10612066.3947989	chr3	41939949	41942282	1
SRR10612066.3948030	chr22	38273822	38273974	1
SRR10612066.3948092	chr1	203674313	203674439	1
SRR10612066.3948126	chr15	96873945	96874161	1
SRR10612066.3948198	chr2	55086802	55091761	1
SRR10612066.3948758	chr3	15100539	15100728	1
SRR10612066.3948788_SRR10612066.4776766_SRR10612066.7078312	chr14	35272141	35295322	3
SRR10612066.3948819	chr19	5258038	5265132	1
SRR10612066.3948945	chr1	145440682	145440956	1
SRR10612066.3949237	chr14	103425928	103430932	1
SRR10612066.3949429	chr2	214173054	214173883	1
SRR10612066.3949465	chr7	102115053	102209079	1
SRR10612066.3949490	chr1	48825271	48825441	1
SRR10612066.3949569	chrX	112033867	112058670	1
SRR10612066.3949593_SRR10612066.1453294_SRR10612066.3362112	chr3	51671228	51671359	3
SRR10612066.3949618	chr5	167927599	167929065	1
SRR10612066.3949627	chr8	94792985	94793262	1
SRR10612066.3949753	chr8	47997393	47997538	1
SRR10612066.3949861	chr8	142316888	142317139	1
SRR10612066.3949894	chr15	43016250	43016376	1
SRR10612066.3949904	chr1	238353838	238354648	1
SRR10612066.3949908	chr10	43510290	43510445	1
SRR10612066.3950120	chrX	123806812	123807104	1
SRR10612066.3950284	chr14	59684831	59685057	1
SRR10612066.3950587	chr5	69215038	69215510	1
SRR10612066.3950614	chr11	66034442	66034581	1
SRR10612066.3950800	chr16	72993419	72993568	1
SRR10612066.3950881	chr15	59323215	59323561	1
SRR10612066.3950929	chr15	32924110	32924355	1
SRR10612066.3951032	chr15	45003772	45007711	1
SRR10612066.3951397	chr2	145729263	145729395	1
SRR10612066.3951572	chr6	43578726	43578815	1
SRR10612066.3951637	chr1	240307266	240307476	1
SRR10612066.3951672	chr15	95463749	95463920	1
SRR10612066.3951694	chr15	62530000	62530318	1
SRR10612066.3951722	chr16	14804928	15217859	1
SRR10612066.3951935_SRR10612066.5293311	chr17	61883920	61885141	2
SRR10612066.3951989_SRR10612066.7116253	chr15	20867290	20886549	2
SRR10612066.3952133	chr4	259139	431750	1
SRR10612066.3952234	chr22	21499265	21619881	1
SRR10612066.3952581	chr2	240221502	240221623	1
SRR10612066.3952667	chr15	36399477	36399768	1
SRR10612066.3952717	chr21	45172425	45173529	1
SRR10612066.3952757	chr3	49282904	49283023	1
SRR10612066.3952785	chr16	16218644	16219770	1
SRR10612066.3952837	chr9	82568438	82568605	1
SRR10612066.3953045	chr14	55747564	55747698	1
SRR10612066.3953148	chr14	35240310	35240533	1
SRR10612066.3953230	chr10	25686601	25686796	1
SRR10612066.3953343	chr15	77578787	77579368	1
SRR10612066.3953418	chr16	87457444	87466784	1
SRR10612066.3953455	chr11	71974798	71974950	1
SRR10612066.3953497	chr2	3391543	3391764	1
SRR10612066.3953681	chr2	233681490	233695738	1
SRR10612066.3953713	chr13	50301085	50301377	1
SRR10612066.3953787	chr17	80888462	80895980	1
SRR10612066.3953938	chr17	46136380	46136576	1
SRR10612066.3954242	chr3	58109201	58109288	1
SRR10612066.3954391	chr1	110655343	110655477	1
SRR10612066.3954539	chr4	140636061	140636191	1
SRR10612066.3954551	chr4	1837040	1837770	1
SRR10612066.3954575	chr19	3980899	3982311	1
SRR10612066.3954734	chr10	81007625	81008609	1
SRR10612066.3954828	chr2	97884785	97884974	1
SRR10612066.3954916	chr13	92073621	92074627	1
SRR10612066.3954925	chr6	130276771	130277625	1
SRR10612066.3954970	chr16	76629856	76630005	1
SRR10612066.3955012	chr18	36940525	36941000	1
SRR10612066.3955141	chr6	355118	355469	1
SRR10612066.3955186	chr11	70351918	70352059	1
SRR10612066.3955226	chr7	134851234	134851464	1
SRR10612066.3955236	chr9	99521295	99521870	1
SRR10612066.3955325	chr19	3547639	3547812	1
SRR10612066.3955499	chr1	201786243	201786408	1
SRR10612066.3955552	chr4	1731951	1732148	1
SRR10612066.3955831	chr11	116840790	116840939	1
SRR10612066.3955923	chr5	15861397	15862445	1
SRR10612066.3956107	chr5	59668982	59669096	1
SRR10612066.3956176	chr2	218703446	218703570	1
SRR10612066.3956209	chr7	104965354	104965821	1
SRR10612066.3956224	chr6	50833650	50833825	1
SRR10612066.3956297	chr10	111794631	111795056	1
SRR10612066.3956332	chr17	46919200	46925712	1
SRR10612066.3956334	chr6	68767427	68767733	1
SRR10612066.3956425	chr4	6826310	6831899	1
SRR10612066.3956445_SRR10612066.4153959	chr11	65268835	65269023	2
SRR10612066.3956680	chr2	130941022	130941283	1
SRR10612066.3956732	chr12	31676241	31676387	1
SRR10612066.3956813	chr9	132194152	132194268	1
SRR10612066.3956866	chr1	231670861	231670980	1
SRR10612066.3956872	chr1	26597155	26597289	1
SRR10612066.3956959_SRR10612066.3965692	chr8	43172494	43173655	2
SRR10612066.3956989	chr1	196252048	196252303	1
SRR10612066.3957061	chr1	22404994	22408279	1
SRR10612066.3957204	chr1	173615996	173628361	1
SRR10612066.3957288	chr7	99934365	99934502	1
SRR10612066.3957386	chr6	2890391	2948618	1
SRR10612066.3957429	chr2	44204292	44204418	1
SRR10612066.3957555	chr2	86512594	86512789	1
SRR10612066.3957673	chr10	42924357	42924508	1
SRR10612066.3957710	chr2	80348802	80348944	1
SRR10612066.3957850	chr5	92801447	92801556	1
SRR10612066.3958049	chr14	102764945	102765239	1
SRR10612066.3958145	chr15	65788767	65788950	1
SRR10612066.3958190_SRR10612066.5878418	chr2	32143024	32157206	2
SRR10612066.3958413	chr16	80520162	80520348	1
SRR10612066.3958519	chr6	117861831	117864376	1
SRR10612066.3958563	chr17	80112185	80112765	1
SRR10612066.3958835	chr13	21212516	21215537	1
SRR10612066.3958878	chr4	77392815	77392937	1
SRR10612066.3958899	chr1	153725284	153725496	1
SRR10612066.3958955	chr7	106998265	106998424	1
SRR10612066.3959217	chr5	34403316	34403441	1
SRR10612066.3959236	chr1	76365620	76365830	1
SRR10612066.3959289	chr1	19443776	19444383	1
SRR10612066.3959339	chr2	110955141	110955356	1
SRR10612066.3959446	chr22	20307222	20307562	1
SRR10612066.3959646	chr16	58374703	58375036	1
SRR10612066.3959889	chr2	217279618	217279821	1
SRR10612066.3959932	chr14	100065750	100065914	1
SRR10612066.3959988	chr20	4766874	4770345	1
SRR10612066.3959999	chr2	216981437	216981578	1
SRR10612066.3960136	chr2	231944248	231944969	1
SRR10612066.3960150	chr2	205696919	205697109	1
SRR10612066.3960236	chr7	128043774	128050002	1
SRR10612066.3960325	chr19	17258198	17258439	1
SRR10612066.3960467	chr3	52449318	52449472	1
SRR10612066.3960672	chr8	100967517	100967646	1
SRR10612066.3960915	chr16	87174423	87174574	1
SRR10612066.3961072	chr21	11094457	11094586	1
SRR10612066.3961198	chr5	60682012	60682255	1
SRR10612066.3961283	chr14	96997826	96998987	1
SRR10612066.3961559	chrX	128589231	128589384	1
SRR10612066.3961571	chr17	79573823	79575842	1
SRR10612066.3961578_SRR10612066.4786772	chr16	12371798	12371895	2
SRR10612066.3961583	chr12	81761413	81761647	1
SRR10612066.3961870	chr20	44751035	44751141	1
SRR10612066.3961898	chr5	175435266	175435629	1
SRR10612066.3962026	chr3	138122111	138122309	1
SRR10612066.3962046	chr15	43044310	43044811	1
SRR10612066.3962330	chr1	161830030	161882134	1
SRR10612066.3962503_SRR10612066.6667908	chr3	128525365	128526448	2
SRR10612066.3962546	chr5	153429218	153433587	1
SRR10612066.3962665	chr17	54926116	54933912	1
SRR10612066.3962972	chr17	18309528	18309955	1
SRR10612066.3963050	chr7	102918544	102918750	1
SRR10612066.3963136	chr17	61472502	61472819	1
SRR10612066.3963165	chr17	45153331	45153445	1
SRR10612066.3963179	chr4	83398142	83398325	1
SRR10612066.3963231	chr2	214978353	215142366	1
SRR10612066.3963301	chr3	101549623	101549901	1
SRR10612066.3963304	chr10	5838786	5842629	1
SRR10612066.3963486	chr17	56661267	56661445	1
SRR10612066.3963612	chr1	198257550	198257800	1
SRR10612066.3963708	chr5	69373995	69374190	1
SRR10612066.3963760	chr2	239449275	239454941	1
SRR10612066.3963788	chrX	77418462	77442889	1
SRR10612066.3963803	chr2	215632309	215657085	1
SRR10612066.3964078	chr7	91948643	91957214	1
SRR10612066.3964224	chr2	115777948	115778368	1
SRR10612066.3964316	chr8	56732189	56732418	1
SRR10612066.3964411	chr16	70177411	70182456	1
SRR10612066.3964528_SRR10612066.3138466	chr19	3540577	3541025	2
SRR10612066.3964552_SRR10612066.4471433	chr4	169463046	169463236	2
SRR10612066.3964744	chr19	58601469	58601564	1
SRR10612066.3964755	chr7	26029207	26029353	1
SRR10612066.3964842	chr2	107462163	107462450	1
SRR10612066.3964864	chr15	43031484	43031650	1
SRR10612066.3964920	chr3	38495548	38495663	1
SRR10612066.3965093	chr16	16410241	16450788	1
SRR10612066.3965254	chr3	25667558	25667733	1
SRR10612066.3965521	chrX	73217054	73217283	1
SRR10612066.3965533	chr12	31583646	31583841	1
SRR10612066.3965564	chr6	109279371	109279461	1
SRR10612066.3965596	chr4	188804483	188804614	1
SRR10612066.3965654	chr9	69440235	69440936	1
SRR10612066.3965998	chr10	22734793	22735140	1
SRR10612066.3966248_SRR10612066.1389654	chr9	139341459	139341587	2
SRR10612066.3966342	chr1	26497451	26497646	1
SRR10612066.3966558	chr1	47150104	47167126	1
SRR10612066.3966565	chr14	92249240	92249353	1
SRR10612066.3966596	chr17	40853495	40853593	1
SRR10612066.3966690	chr17	31266871	31266971	1
SRR10612066.3966735	chr19	10725041	10725299	1
SRR10612066.3966865	chr8	119025256	119025458	1
SRR10612066.3966929	chr9	37126388	37126518	1
SRR10612066.3967011	chr10	75231226	75231371	1
SRR10612066.3967050	chr13	48371179	48400406	1
SRR10612066.3967219	chr20	25817413	25999818	1
SRR10612066.3967241	chr14	36096626	36096947	1
SRR10612066.3967271	chr14	21498939	21499203	1
SRR10612066.3967333	chr17	70110480	70112056	1
SRR10612066.3967348	chr11	65268633	65269080	1
SRR10612066.3967459	chr17	28943212	28958227	1
SRR10612066.3967502	chr9	140862373	140862627	1
SRR10612066.3967537	chr3	60895849	60896063	1
SRR10612066.3967553	chr19	11445970	11446262	1
SRR10612066.3967557	chr16	2815273	2815362	1
SRR10612066.3967623	chr6	157264699	157264866	1
SRR10612066.3967637	chr2	233027528	233027739	1
SRR10612066.3967650	chr2	183826906	183829473	1
SRR10612066.3967666	chr1	60288024	60288199	1
SRR10612066.3967676	chr7	121034694	121034817	1
SRR10612066.3967739	chr19	11133813	11134177	1
SRR10612066.3968150	chr4	128085602	128085817	1
SRR10612066.3968311	chr20	51880941	51881078	1
SRR10612066.3968420	chr5	152706800	152763091	1
SRR10612066.3968447	chr4	25003535	25003746	1
SRR10612066.3968509	chr2	73717704	73717994	1
SRR10612066.3968683	chr15	72221338	72221563	1
SRR10612066.3968772	chr19	53035154	53066516	1
SRR10612066.3968774	chr12	7966859	8074193	1
SRR10612066.3968887	chr22	36391800	36391931	1
SRR10612066.3968992	chr4	164445519	164445707	1
SRR10612066.3969034	chr19	23523851	23524006	1
SRR10612066.3969125	chr20	58055529	58055748	1
SRR10612066.3969219	chr20	46970988	46971117	1
SRR10612066.3969234	chr22	16242708	16244731	1
SRR10612066.3969263	chr10	123125760	123142610	1
SRR10612066.3969691	chr2	236530951	236531233	1
SRR10612066.3969779	chr19	16545174	16553033	1
SRR10612066.3969795	chr7	27674465	27674699	1
SRR10612066.3969936	chr1	182869019	182872200	1
SRR10612066.3970151	chr7	74995605	74995887	1
SRR10612066.3970239	chr1	50921897	50922664	1
SRR10612066.3970286	chr1	183346591	183346783	1
SRR10612066.3970383	chr3	142092395	142097858	1
SRR10612066.3970417	chr9	31559300	31559526	1
SRR10612066.3970421	chr8	17510937	17511072	1
SRR10612066.3970493	chr15	100342446	100342993	1
SRR10612066.3970525	chr4	169602481	169611804	1
SRR10612066.3970778	chr4	75056207	75061505	1
SRR10612066.3970878	chr2	179403698	179403795	1
SRR10612066.3970897	chr15	93446081	93446221	1
SRR10612066.3971079	chr4	36038475	36059765	1
SRR10612066.3971295	chr11	46747739	46749092	1
SRR10612066.3971322	chr8	6708252	6708703	1
SRR10612066.3971360	chr20	42331130	42331261	1
SRR10612066.3971367	chrX	86909228	86909475	1
SRR10612066.3971513	chr16	50265443	50265584	1
SRR10612066.3971959	chr9	83045075	83121796	1
SRR10612066.3971993	chr6	50907591	50908507	1
SRR10612066.3972146	chr8	122071403	122071546	1
SRR10612066.3972165	chr7	123241502	123241634	1
SRR10612066.3972218	chr8	67994278	67994781	1
SRR10612066.3972257	chr2	241974267	241974676	1
SRR10612066.3972273	chr11	1280891	1281167	1
SRR10612066.3972433	chr1	148589715	148753296	1
SRR10612066.3972688_SRR10612066.3981287	chr12	91757374	91757512	2
SRR10612066.3973013	chr6	43286164	43299592	1
SRR10612066.3973096	chr16	2879618	2879762	1
SRR10612066.3973252	chr11	34324329	34324462	1
SRR10612066.3973312	chr9	95784042	95784398	1
SRR10612066.3973517	chr9	130716094	130742394	1
SRR10612066.3973523	chr9	140083731	140083852	1
SRR10612066.3973565	chr11	63234969	63235049	1
SRR10612066.3973584	chr5	125689597	125689886	1
SRR10612066.3973701	chr14	61912421	61924333	1
SRR10612066.3973731_SRR10612066.4327981_SRR10612066.4474247	chr4	76528809	76547922	3
SRR10612066.3973790	chr3	188079020	188079149	1
SRR10612066.3973904	chr2	109104194	109106336	1
SRR10612066.3973930	chr8	33284054	33284222	1
SRR10612066.3974069	chr17	55759927	55760053	1
SRR10612066.3974289	chr11	65484549	65484643	1
SRR10612066.3974325	chr10	30663157	30663371	1
SRR10612066.3974760	chr20	57204388	57204621	1
SRR10612066.3974822	chr17	4964356	4964543	1
SRR10612066.3974844	chr8	119123594	119123894	1
SRR10612066.3974858	chr11	129106142	129106725	1
SRR10612066.3975229	chr6	80212628	80212847	1
SRR10612066.3975244	chr2	234750219	234750526	1
SRR10612066.3975273	chr13	102813739	102814147	1
SRR10612066.3975387_SRR10612066.6588846	chr11	65653834	65655155	2
SRR10612066.3975423	chr7	90426188	90426393	1
SRR10612066.3975734	chr3	196531426	196531644	1
SRR10612066.3976165	chr14	33048242	33048596	1
SRR10612066.3976398	chr2	214901452	214901740	1
SRR10612066.3976405	chr2	162036123	162061304	1
SRR10612066.3976443	chr17	56510930	56511309	1
SRR10612066.3976447	chr22	25041631	25041796	1
SRR10612066.3976615	chr15	50771639	50771917	1
SRR10612066.3976785	chr5	69434952	69438273	1
SRR10612066.3976807	chr6	10897197	10897308	1
SRR10612066.3976841	chr13	21141367	21141958	1
SRR10612066.3976871	chr3	107772157	107772969	1
SRR10612066.3976976	chr3	118624488	118645057	1
SRR10612066.3977136	chr22	16240024	16247223	1
SRR10612066.3977609	chr19	58372755	58373216	1
SRR10612066.3977624	chr11	30978260	30978727	1
SRR10612066.3977673	chr19	1460142	1460288	1
SRR10612066.3977697	chr17	34868885	34869114	1
SRR10612066.3977809	chr10	211312	211726	1
SRR10612066.3977832	chr6	15511943	15512205	1
SRR10612066.3978079	chr4	123844294	123857306	1
SRR10612066.3978170	chr3	129160821	129161145	1
SRR10612066.3978208	chr16	76877041	76877791	1
SRR10612066.3978255	chr10	3509134	3509240	1
SRR10612066.3978299	chr16	48424504	48424700	1
SRR10612066.3978314	chr19	7035439	7054220	1
SRR10612066.3978619_SRR10612066.4077917	chr13	20012708	20012808	2
SRR10612066.3978652	chr8	41130562	41130797	1
SRR10612066.3978701	chr14	66479499	66479759	1
SRR10612066.3978710	chr20	51188898	51189074	1
SRR10612066.3978799	chr5	69194712	69195770	1
SRR10612066.3979000	chr3	39541774	39542520	1
SRR10612066.3979032	chr22	41614315	41614818	1
SRR10612066.3979125	chr2	23632927	23633058	1
SRR10612066.3979360	chr10	31676052	31750055	1
SRR10612066.3979679	chr3	23171807	23171946	1
SRR10612066.3979757	chr1	183789206	183789978	1
SRR10612066.3979804	chr3	32935631	32935805	1
SRR10612066.3979961	chr17	58439220	58439334	1
SRR10612066.3980031	chr6	19108462	19108650	1
