readname	chr	start	end
SRR10612066.47576	chr13	25014815	25014938
SRR10612066.47584	chr1	185962381	185964218
SRR10612066.47621	chr9	101748214	101748344
SRR10612066.47840	chr3	32207419	32207600
SRR10612066.47931	chr14	50320334	50329395
SRR10612066.48032	chr17	16065591	16065710
SRR10612066.48140	chr20	7970012	7970167
SRR10612066.48149	chr1	6984070	6984182
SRR10612066.48196	chr2	32694929	32695067
SRR10612066.48315	chr22	24994293	24994439
SRR10612066.48320	chr14	20811230	20811366
SRR10612066.48331	chr12	102093690	102093837
SRR10612066.48352	chr7	1733338	1733462
SRR10612066.48383	chr10	28233510	28233725
SRR10612066.48459	chr12	57094632	57094805
SRR10612066.48485	chr7	104890300	104890409
SRR10612066.48520	chr7	101920240	101920347
SRR10612066.48636	chr14	20811230	20811530
SRR10612066.48985	chr6	42780483	42780705
SRR10612066.49071	chr2	215802312	215809829
SRR10612066.49124	chr14	64701958	64702185
SRR10612066.49156	chr10	124957026	124957191
SRR10612066.49230	chr1	203677024	203677159
SRR10612066.49366	chr4	132748314	132749889
SRR10612066.49388	chr3	186268958	186269211
SRR10612066.49397	chr3	13994263	13994591
SRR10612066.49428	chr2	61729433	61729660
SRR10612066.49586	chr2	169366990	169367217
SRR10612066.49591	chr9	14718880	14720162
SRR10612066.49625	chr17	44248236	44248595
SRR10612066.49756	chr7	56943328	56945113
SRR10612066.49818	chr5	173425764	173425889
SRR10612066.49834	chr11	111991967	111992182
SRR10612066.49850	chr15	80599706	80600059
SRR10612066.50165	chr12	6998230	6998599
SRR10612066.50211	chr22	46680509	46681805
SRR10612066.50264	chr17	56553959	56554297
SRR10612066.50336	chr14	20811248	20811463
SRR10612066.50408	chr1	109928113	109928235
SRR10612066.50468	chr5	72364593	72364744
SRR10612066.50568	chr1	243923965	243924285
SRR10612066.50587	chr5	70500127	70521862
SRR10612066.50799	chr2	130843387	130857151
SRR10612066.50850	chr2	153197590	153197820
SRR10612066.50884	chr1	113653085	113655147
SRR10612066.50968	chr18	14831380	14837665
SRR10612066.51149	chr14	20811237	20811346
SRR10612066.51224	chr15	80390752	80423636
SRR10612066.51293	chr2	230356616	230356734
SRR10612066.51377	chr2	27812187	27812466
SRR10612066.51422	chr17	62271131	62272305
SRR10612066.51611	chr14	20811237	20811346
SRR10612066.51644	chr9	29576061	29576252
SRR10612066.51718	chr2	230356616	230356750
SRR10612066.51773	chr2	31905407	31905612
SRR10612066.51857	chr3	117015175	117015333
SRR10612066.51940	chr8	80885629	80885794
SRR10612066.52005	chr14	20811265	20811460
SRR10612066.52114	chr9	72801916	72802219
SRR10612066.52157	chr11	134182463	134182558
SRR10612066.52370	chr1	11865720	11865858
SRR10612066.52484	chr12	9557402	9559230
SRR10612066.52594	chr17	79868503	79868668
SRR10612066.52609	chr5	177160412	177170477
SRR10612066.52696	chr14	20811241	20811361
SRR10612066.52706	chr18	50540431	50540604
SRR10612066.52774	chr15	57389678	57389809
SRR10612066.52903	chr13	19798895	19799110
SRR10612066.52910	chr14	37621662	37622120
SRR10612066.52927	chr5	31960429	31960540
SRR10612066.53046	chr18	59540462	59540582
SRR10612066.53075	chr2	214174781	214239844
SRR10612066.53151	chr9	135894815	135895161
SRR10612066.53258	chr2	38178669	38178860
SRR10612066.53298	chr1	154571664	154571895
SRR10612066.53370	chr10	126226746	126227007
SRR10612066.53404	chr12	105548428	105548892
SRR10612066.53405	chr12	122380499	122386933
SRR10612066.53421	chr9	95631487	95631703
SRR10612066.53460	chr1	1152737	1153979
SRR10612066.53505	chr15	78317409	78317591
SRR10612066.53522	chr10	111876044	111877153
SRR10612066.53526	chr14	52118862	52156610
SRR10612066.53555	chr11	65272254	65272553
SRR10612066.53715	chr2	80168881	80169118
SRR10612066.53717	chr12	64052851	64053198
SRR10612066.53811	chr11	118619831	118619950
SRR10612066.53898	chr17	34158262	34159093
SRR10612066.54094	chr17	64174576	64174705
SRR10612066.54286	chr14	50320337	50329473
SRR10612066.54289	chr14	30087320	30087622
SRR10612066.54549	chr11	65270668	65271007
SRR10612066.54601	chr6	83782147	83782591
SRR10612066.54833	chr20	34636800	34636944
SRR10612066.54868	chr8	74494677	74494894
SRR10612066.54883	chr15	51272334	51272712
SRR10612066.54902	chr7	55926001	55926171
SRR10612066.55041	chr22	18751005	18838353
SRR10612066.55090	chr11	129751337	129751657
SRR10612066.55101	chr14	24434990	24470623
SRR10612066.55331	chr17	8283342	8283434
SRR10612066.55362	chr14	50320361	50329428
SRR10612066.55367	chr6	3264019	3264157
SRR10612066.55427	chr14	50320485	50329541
SRR10612066.55460	chr9	86423979	86424291
SRR10612066.55514	chr15	64560661	64561160
SRR10612066.55640	chr8	99718822	99719474
SRR10612066.55659	chr17	31084529	31084810
SRR10612066.56126	chr12	133140125	133140260
SRR10612066.56150	chr1	209399729	209399911
SRR10612066.56518	chr2	230356619	230356750
SRR10612066.56533	chr14	50320494	50329524
SRR10612066.56850	chr18	60562294	60570275
SRR10612066.57053	chr17	40009913	40011573
SRR10612066.57090	chr1	224149819	224149958
SRR10612066.57186	chr1	151288155	151288372
SRR10612066.57232	chr12	80262215	80283602
SRR10612066.57240	chr3	17627845	17674553
SRR10612066.57297	chr3	47098357	47098485
SRR10612066.57319	chr20	39937466	39937618
SRR10612066.57394	chr22	18750762	18838037
SRR10612066.57593	chr3	50004350	50004481
SRR10612066.57815	chr14	50320494	50329539
SRR10612066.57857	chr5	70931240	70931432
SRR10612066.57895	chr2	97931005	98108324
SRR10612066.57970	chr19	16980721	16982181
SRR10612066.57996	chr10	101169528	101169914
SRR10612066.58322	chr12	6613205	6613354
SRR10612066.58350	chr13	41238404	41238505
SRR10612066.58363	chr2	47233876	47233993
SRR10612066.58423	chr2	230356616	230359757
SRR10612066.58432	chr15	23447042	23611922
SRR10612066.58470	chr14	20811265	20811452
SRR10612066.58559	chr7	129297380	129317551
SRR10612066.58607	chr7	74998642	75107498
SRR10612066.58609	chr2	230356616	230359758
SRR10612066.58648	chr21	9966333	10166199
SRR10612066.58655	chr6	72960118	72960689
SRR10612066.58703	chr5	70500093	70521817
SRR10612066.58725	chr7	11804875	11805057
SRR10612066.58818	chr14	20811233	20811340
SRR10612066.59009	chr6	108230185	108233974
SRR10612066.59233	chr12	124393287	124393548
SRR10612066.59613	chr2	175982780	175983037
SRR10612066.59661	chr15	24621977	24638093
SRR10612066.59729	chr5	56509998	56526781
SRR10612066.59739	chr14	20811248	20811365
SRR10612066.59753	chr1	21307574	21307662
SRR10612066.59786	chr2	230356620	230356750
SRR10612066.59895	chr14	20811233	20811346
SRR10612066.60074	chr14	53879980	53880092
SRR10612066.60105	chr10	60552236	60552442
SRR10612066.60112	chr13	25901080	25901172
SRR10612066.60128	chr12	110463597	110467381
SRR10612066.60175	chr11	61068517	61068766
SRR10612066.60188	chr14	20811247	20811364
SRR10612066.60226	chr7	71387097	71387260
SRR10612066.60684	chr14	20811283	20811409
SRR10612066.60698	chr9	14868671	14868839
SRR10612066.60767	chr17	38137232	38137436
SRR10612066.60780	chr20	34582967	34596256
SRR10612066.60838	chr17	46133932	46135682
SRR10612066.60848	chr17	56588835	56593980
SRR10612066.60940	chr11	22859830	22885620
SRR10612066.60941	chr14	20811265	20811371
SRR10612066.60968	chr10	126225878	126226325
SRR10612066.60972	chr1	162531706	162531801
SRR10612066.61017	chrY	9099978	9100089
SRR10612066.61038	chr10	114822007	114822123
SRR10612066.61059	chr14	73614676	73614802
SRR10612066.61103	chr1	92442606	92445307
SRR10612066.61275	chr14	50320494	50329547
SRR10612066.61291	chr3	62259975	62260073
SRR10612066.61356	chr3	9801260	9801377
SRR10612066.61830	chr11	57435596	57439539
SRR10612066.61865	chr8	38024159	38024596
SRR10612066.61974	chr19	3632247	3632525
SRR10612066.62012	chr9	139733496	139733750
SRR10612066.62273	chr17	65621361	65621530
SRR10612066.62291	chr14	50320483	50329546
SRR10612066.62327	chr14	19988446	19988573
SRR10612066.62345	chrX	54319567	54321259
SRR10612066.62472	chrX	12667228	12667394
SRR10612066.62475	chr10	107612501	107612631
SRR10612066.62551	chr16	71432946	71433114
SRR10612066.62621	chr1	225156494	225190543
SRR10612066.62628	chr11	17024133	17024259
SRR10612066.62775	chr7	119333370	119333538
SRR10612066.62836	chr2	144322992	144323185
SRR10612066.63085	chr1	1167321	1167435
SRR10612066.63360	chr5	72370567	72373326
SRR10612066.63382	chr5	101762368	101762678
SRR10612066.63422	chr3	113372605	113372738
SRR10612066.63509	chr6	153064433	153064620
SRR10612066.63726	chr7	4946475	4946623
SRR10612066.63743	chr5	112927035	112927230
SRR10612066.63751	chr2	230356616	230359759
SRR10612066.63893	chr3	50364693	50365001
SRR10612066.63981	chr6	28247383	28247570
SRR10612066.64044	chr7	129541913	129542107
SRR10612066.64064	chr17	43591778	43596038
SRR10612066.64120	chr7	130705278	130705491
SRR10612066.64157	chr15	24749476	24749706
SRR10612066.64173	chr2	122190506	122190599
SRR10612066.64336	chr17	18233557	18233748
SRR10612066.64348	chr7	104980635	104980812
SRR10612066.64467	chr14	20811244	20811348
SRR10612066.64495	chr10	28861940	28862130
SRR10612066.64519	chr7	66458216	66459247
SRR10612066.64533	chr3	113379412	113379667
SRR10612066.64536	chr6	56044830	56047442
SRR10612066.64573	chr12	120729629	120731040
SRR10612066.64611	chr13	41480809	41481003
SRR10612066.64677	chr2	793088	793287
SRR10612066.64686	chr6	64433344	64433614
SRR10612066.64755	chr10	75519798	75520039
SRR10612066.64850	chr1	175987892	175988396
SRR10612066.64970	chr2	74499314	74499601
SRR10612066.65225	chr5	149921136	149922534
SRR10612066.65368	chr7	135635344	135636380
SRR10612066.65419	chr2	230356625	230356739
SRR10612066.65443	chr10	14861723	14861943
SRR10612066.65469	chr16	87415805	87416003
SRR10612066.65497	chr17	79524677	79524855
SRR10612066.65527	chr14	91947976	91948057
SRR10612066.65545	chr8	43094783	43096931
SRR10612066.65568	chr17	30321608	30321730
SRR10612066.65885	chr6	4848996	4849211
SRR10612066.65967	chr22	36716843	36718531
SRR10612066.66025	chr13	79983449	79983980
SRR10612066.66076	chr3	158023629	158024215
SRR10612066.66236	chr15	31239172	31239350
SRR10612066.66246	chr2	230356616	230359757
SRR10612066.66425	chr1	42901594	42901726
SRR10612066.66513	chr18	77492645	77492951
SRR10612066.66537	chr11	10828090	10828390
SRR10612066.66545	chr10	32760080	32761470
SRR10612066.66619	chr14	20811265	20811454
SRR10612066.66663	chr1	26644456	26646767
SRR10612066.66711	chr21	34263534	34263665
SRR10612066.66968	chr6	90546370	90546510
SRR10612066.67029	chr14	31597026	31602477
SRR10612066.67206	chr6	31604039	31604602
SRR10612066.67221	chr14	20811228	20811341
SRR10612066.67278	chr14	24610901	24611055
SRR10612066.67320	chr15	65069342	65069626
SRR10612066.67328	chr14	20811234	20811338
SRR10612066.67417	chr2	186073143	186073380
SRR10612066.67474	chr4	119634970	119635345
SRR10612066.67499	chr2	99528914	99529168
SRR10612066.67666	chr17	65597217	65597440
SRR10612066.67707	chr10	134625243	134625338
SRR10612066.67821	chr14	20811265	20811439
SRR10612066.67836	chr1	19413518	19413720
SRR10612066.67886	chr3	142455338	142467268
SRR10612066.68049	chr1	241972194	241972320
SRR10612066.68120	chr1	145228503	145228627
SRR10612066.68161	chr5	98113955	98114527
SRR10612066.68162	chr17	80042935	80043187
SRR10612066.68247	chr11	6548082	6548314
SRR10612066.68298	chr1	36078669	36078871
SRR10612066.68310	chr2	74392463	74394222
SRR10612066.68373	chr11	107522598	107522969
SRR10612066.68499	chr2	20497312	20508255
SRR10612066.68546	chr6	155194511	155194657
SRR10612066.68570	chr15	31018576	31018797
SRR10612066.68758	chr22	50546646	50547221
SRR10612066.68796	chr11	77330651	77336865
SRR10612066.68966	chr9	5573639	5573941
SRR10612066.68974	chr1	150978284	150979241
SRR10612066.68983	chr3	111932402	111932643
SRR10612066.69028	chr7	875473	875615
SRR10612066.69101	chr22	42506440	42506687
SRR10612066.69379	chr14	68272277	68273347
SRR10612066.69392	chr9	34485209	34485511
SRR10612066.69492	chr1	184656130	184656323
SRR10612066.69546	chr12	113806940	113810475
SRR10612066.69710	chr1	224639133	224639319
SRR10612066.69748	chr5	69513593	69531724
SRR10612066.69810	chr21	17869679	17869800
SRR10612066.69954	chr6	135634187	135634461
SRR10612066.70095	chr14	20811264	20811525
SRR10612066.70121	chr11	62298902	62299452
SRR10612066.70155	chr3	191093156	191093344
SRR10612066.70166	chr2	198286196	198286464
SRR10612066.70188	chr19	52383975	52384132
SRR10612066.70224	chr19	39883124	39888126
SRR10612066.70237	chr3	124751244	124751341
SRR10612066.70245	chr14	50320431	50329457
SRR10612066.70283	chr2	214951086	214951286
SRR10612066.70288	chr4	3319494	3319617
SRR10612066.70324	chr2	97936652	97937290
SRR10612066.70326	chr11	16071458	16077428
SRR10612066.70379	chr1	155385653	155408285
SRR10612066.70382	chr16	29422100	29524317
SRR10612066.70429	chr1	78173287	78173951
SRR10612066.70534	chr4	17808718	17808957
SRR10612066.70621	chr5	70503770	70521929
SRR10612066.70840	chr12	132497652	132497911
SRR10612066.70853	chr18	13036887	13037223
SRR10612066.70868	chr17	78948044	78948375
SRR10612066.71125	chr11	93083020	93083176
SRR10612066.71154	chr2	230356616	230359758
SRR10612066.71201	chr3	128979519	128982789
SRR10612066.71212	chr9	95205054	95205204
SRR10612066.71230	chr20	48122427	48122573
SRR10612066.71245	chr13	58080167	58080469
SRR10612066.71308	chr8	43095864	43096183
SRR10612066.71546	chr4	148554977	148555505
SRR10612066.71568	chr2	179467112	179468754
SRR10612066.71627	chr2	85613120	85613224
SRR10612066.71633	chr14	50320433	50329491
SRR10612066.71700	chr10	101122050	101124232
SRR10612066.71722	chr14	20811225	20811352
SRR10612066.71839	chr16	68224672	68225678
SRR10612066.71922	chr3	20507428	20549879
SRR10612066.71933	chr5	176333801	176334068
SRR10612066.71972	chr8	143360308	143360403
SRR10612066.72058	chr8	119857714	119858209
SRR10612066.72114	chr2	230356618	230359757
SRR10612066.72204	chr14	20811244	20811352
SRR10612066.72329	chr12	117898656	117898800
SRR10612066.72418	chr19	9682401	9682523
SRR10612066.72510	chr21	33935540	33935863
SRR10612066.72591	chr21	22494294	22494548
SRR10612066.72617	chr7	98282988	98283160
SRR10612066.72732	chr14	77493709	77494028
SRR10612066.72783	chr7	130627887	130628111
SRR10612066.72804	chr16	10801393	10810802
SRR10612066.72904	chr15	63916154	63916567
SRR10612066.72906	chr2	106719331	106719633
SRR10612066.73039	chr2	145721377	145721673
SRR10612066.73053	chr14	50320435	50329489
SRR10612066.73063	chr7	75871397	75871508
SRR10612066.73213	chr14	20811246	20811382
SRR10612066.73224	chr7	65292811	65302961
SRR10612066.73242	chr7	29014349	29014590
SRR10612066.73377	chr16	22144218	22144416
SRR10612066.73802	chr2	230356616	230359757
SRR10612066.73810	chr1	51393603	51393741
SRR10612066.73816	chr13	36223944	36226001
SRR10612066.73871	chr1	6592802	6609716
SRR10612066.74008	chr9	116078197	116078384
SRR10612066.74058	chr11	75007364	75007578
SRR10612066.74079	chr2	175346334	175346482
SRR10612066.74126	chr9	97555075	97555199
SRR10612066.74168	chr3	108778653	108780905
SRR10612066.74186	chr14	20811247	20811435
SRR10612066.74197	chr20	61428524	61431231
SRR10612066.74251	chr16	29433437	29535357
SRR10612066.74276	chr5	93848034	93848224
SRR10612066.74356	chr15	72324616	72324821
SRR10612066.74366	chr14	20811233	20811346
SRR10612066.74387	chr7	98627811	98633240
SRR10612066.74451	chr22	51003107	51003224
SRR10612066.74514	chr11	65270986	65271108
SRR10612066.74517	chr2	230356616	230356744
SRR10612066.74523	chr1	2584590	2587324
SRR10612066.74555	chr14	20811265	20811452
SRR10612066.74577	chr8	145109466	145109746
SRR10612066.74583	chr7	113531966	113532222
SRR10612066.74643	chr2	32640114	32640257
SRR10612066.74700	chr14	20811244	20811336
SRR10612066.74763	chr7	76591118	76591416
SRR10612066.74793	chr2	39549790	39550026
SRR10612066.74816	chr5	145360193	145360383
SRR10612066.74957	chr19	46341718	46341826
SRR10612066.74961	chr15	30226725	30227472
SRR10612066.75000	chr9	328059	332464
SRR10612066.75175	chr15	56686362	56687032
SRR10612066.75212	chr3	74977096	74977349
SRR10612066.75214	chr9	24245431	24246220
SRR10612066.75349	chr14	20811265	20811456
SRR10612066.75407	chr8	145625745	145626200
SRR10612066.75452	chr8	118150814	118151535
SRR10612066.75477	chr1	223742622	223742743
SRR10612066.75555	chr5	80408108	80408200
SRR10612066.75656	chr15	49319562	49320669
SRR10612066.76102	chr7	30605479	30605716
SRR10612066.76302	chr20	34583036	34596316
SRR10612066.76389	chrX	128692951	128694628
SRR10612066.76434	chr14	50320361	50329491
SRR10612066.76550	chr1	243900478	243901162
SRR10612066.76668	chr18	33706781	33706959
SRR10612066.76682	chr6	73043338	73043538
SRR10612066.76773	chr6	11835143	11835311
SRR10612066.76829	chr8	21783911	21784102
SRR10612066.76850	chr2	96484657	96484982
SRR10612066.77106	chr11	65268938	65269065
SRR10612066.77230	chr14	20811265	20811452
SRR10612066.77235	chr19	17599806	17608110
SRR10612066.77246	chr7	31454399	31459941
SRR10612066.77353	chr4	37665050	37665212
SRR10612066.77379	chr3	23574051	23574192
SRR10612066.77404	chrX	47104173	47104562
SRR10612066.77426	chr20	33597135	33597399
SRR10612066.77540	chr6	4263944	4264100
SRR10612066.77683	chr6	4717071	4717295
SRR10612066.77702	chr17	38189323	38190313
SRR10612066.77709	chr10	73580309	73580486
SRR10612066.77824	chr1	233201424	233201563
SRR10612066.77917	chr11	77321594	77321787
SRR10612066.78129	chr14	20811230	20811389
SRR10612066.78133	chr19	20418461	20448105
SRR10612066.78194	chr6	53142311	53142411
SRR10612066.78286	chr5	131975789	131975899
SRR10612066.78337	chr19	30747518	30747964
SRR10612066.78348	chr10	22746330	22746419
SRR10612066.78356	chr10	27225675	27233026
SRR10612066.78583	chr8	29959413	29962002
SRR10612066.78619	chr7	156677035	156677145
SRR10612066.78642	chr10	56890387	56890478
SRR10612066.78759	chr16	2641120	2668301
SRR10612066.78930	chr2	107040620	107040921
SRR10612066.78969	chr1	151108994	151109383
SRR10612066.79050	chr7	76069823	76238633
SRR10612066.79119	chr2	208583076	208583413
SRR10612066.79172	chr17	48594107	48594255
SRR10612066.79175	chr10	61844526	61845003
SRR10612066.79292	chr2	101501682	101501931
SRR10612066.79334	chr10	100633146	100633280
SRR10612066.79360	chr6	76332142	76332335
SRR10612066.79387	chr14	20811246	20811354
SRR10612066.79526	chr21	38445129	38445231
SRR10612066.79756	chr9	138741983	138774925
SRR10612066.79867	chr17	46128968	46134808
SRR10612066.80198	chr12	54220230	54220385
SRR10612066.80275	chr14	20811265	20811454
SRR10612066.80289	chr19	17679436	17683366
SRR10612066.80312	chr11	70195524	70195730
SRR10612066.80372	chr5	65253370	65253463
SRR10612066.80390	chr10	35625142	35625254
SRR10612066.80510	chr8	43092884	43093024
SRR10612066.80541	chr6	105564671	105572466
SRR10612066.80761	chr16	74685964	74694978
SRR10612066.80970	chrX	117529216	117538407
SRR10612066.80998	chr1	8462777	8462897
SRR10612066.81100	chr1	240307451	240307587
SRR10612066.81140	chr19	5017286	5017429
SRR10612066.81204	chr14	50899811	50899927
SRR10612066.81208	chr7	6062162	6062313
SRR10612066.81236	chr2	219355082	219355267
