readname	chr	start	end
SRR10612066.92077	chr10	104894054	104894373
SRR10612066.92159	chr14	20811246	20811497
SRR10612066.92193	chr1	150662025	150662166
SRR10612066.92211	chr19	57346265	57346503
SRR10612066.92588	chr3	47747905	47770584
SRR10612066.93057	chr5	43499031	43499458
SRR10612066.93062	chr10	135209216	135216278
SRR10612066.93136	chr14	53879973	53880092
SRR10612066.93145	chr11	74747791	74748024
SRR10612066.93299	chr2	239135936	239136120
SRR10612066.93317	chr16	72144075	72144329
SRR10612066.93450	chr17	48217954	48218259
SRR10612066.93531	chr1	61678984	61679238
SRR10612066.93552	chr3	172825325	172825507
SRR10612066.93554	chr15	41157059	41157189
SRR10612066.93565	chr14	20811244	20811409
SRR10612066.94370	chr10	8719953	8720151
SRR10612066.94522	chr14	20811264	20811436
SRR10612066.94850	chr5	118411526	118411718
SRR10612066.95111	chr8	10388306	10388632
SRR10612066.95130	chr16	18229033	18229229
SRR10612066.95131	chr3	143739111	143739316
SRR10612066.95221	chr4	39833760	39834003
SRR10612066.95340	chr13	45920937	45921222
SRR10612066.95377	chr16	69317952	69318147
SRR10612066.95391	chr22	46137957	46138206
SRR10612066.95583	chr16	68155889	68157023
SRR10612066.95586	chr19	46191125	46191302
SRR10612066.95729	chr2	31983166	31983322
SRR10612066.95926	chr5	145435559	145439601
SRR10612066.95928	chr13	28848352	28848542
SRR10612066.95981	chr5	41018019	41019047
SRR10612066.96270	chr17	36043408	36043569
SRR10612066.96602	chr1	212150005	212150833
SRR10612066.96694	chr10	72060259	72060422
SRR10612066.96724	chr7	117120550	117120779
SRR10612066.96796	chr15	75500237	75500428
SRR10612066.96877	chrX	123153755	123153932
SRR10612066.96898	chr1	45308575	45308903
SRR10612066.96947	chr6	80256863	80257222
SRR10612066.97020	chr2	70449641	70449779
SRR10612066.97059	chr2	207144286	207146599
SRR10612066.97181	chr14	53653262	53653473
SRR10612066.97186	chr2	191834835	191835204
SRR10612066.97211	chr1	149819116	149819393
SRR10612066.97354	chr7	57475199	57475445
SRR10612066.97746	chr2	122803597	122803698
SRR10612066.98023	chr5	141190108	141190332
SRR10612066.98061	chr7	26236427	26236590
SRR10612066.98137	chr11	70268506	70268676
SRR10612066.98345	chr5	43520373	43520481
SRR10612066.98465	chr2	75081881	75082052
SRR10612066.98485	chr7	90616838	90617024
SRR10612066.98598	chr10	120923239	120923438
SRR10612066.98699	chr13	48988582	48988713
SRR10612066.98703	chr4	16261638	16289443
SRR10612066.98765	chr12	659145	659238
SRR10612066.98781	chr5	112106852	112107052
SRR10612066.98814	chr10	127788328	127788417
SRR10612066.98903	chr12	22839890	22840106
SRR10612066.98992	chr13	98031555	98031718
SRR10612066.99307	chr12	46140137	46140350
SRR10612066.99377	chrX	131604000	131604480
SRR10612066.99456	chr7	17909560	17909759
SRR10612066.99474	chr1	201678738	201678890
SRR10612066.99642	chr14	20811244	20811331
SRR10612066.99922	chr14	20811237	20811346
SRR10612066.99955	chr12	1909128	1909278
SRR10612066.100154	chr12	120427017	120427254
SRR10612066.100200	chr9	37965456	37965638
SRR10612066.100204	chrX	49367606	49455359
SRR10612066.100250	chr1	112267764	112267902
SRR10612066.100306	chr20	32957944	32958187
SRR10612066.100415	chr3	57879212	57879555
SRR10612066.100542	chr7	139876240	139876332
SRR10612066.100557	chr15	99458352	99458608
SRR10612066.100562	chr10	126466839	126467030
SRR10612066.100763	chr1	111660527	111660631
SRR10612066.100837	chr14	20811230	20811354
SRR10612066.100880	chr14	20811259	20811466
SRR10612066.100911	chr7	1537281	1537384
SRR10612066.100952	chr22	26861053	26861277
SRR10612066.100970	chr9	73941873	73944196
SRR10612066.101619	chr8	8666740	8667008
SRR10612066.102320	chr13	87527084	87527420
SRR10612066.102724	chr5	29036189	29036353
SRR10612066.102784	chr12	46287976	46288150
SRR10612066.102825	chr5	149228659	149228832
SRR10612066.102987	chr14	20811383	20811552
SRR10612066.103015	chr11	65272644	65273021
SRR10612066.103206	chr7	158462061	158462229
SRR10612066.103380	chr1	21031103	21031284
SRR10612066.103549	chr11	73678684	73678861
SRR10612066.103569	chr20	23276152	23276323
SRR10612066.103724	chr7	32672154	32718743
SRR10612066.103945	chr14	20811246	20811369
SRR10612066.104003	chr19	3631770	3631891
SRR10612066.104212	chr12	102122677	102122796
SRR10612066.104263	chr6	4717069	4717728
SRR10612066.104404	chr5	155281552	155297437
SRR10612066.104436	chr14	70236737	70236896
SRR10612066.104612	chr6	159397642	159397777
SRR10612066.104721	chr8	102277009	102277206
SRR10612066.104825	chr6	26056426	26056528
SRR10612066.104934	chr8	38297771	38297857
SRR10612066.105326	chr14	20811247	20811365
SRR10612066.105428	chr1	102757455	102791333
SRR10612066.105534	chr19	33904276	33904405
SRR10612066.105582	chr21	46275124	46276216
SRR10612066.105641	chr17	27937727	27938992
SRR10612066.105662	chr2	240951336	240951469
SRR10612066.106340	chr14	20811237	20811346
SRR10612066.106441	chr20	39802136	39802423
SRR10612066.106508	chr14	77493865	77494196
SRR10612066.106797	chr1	54142763	54142957
SRR10612066.106899	chr14	20811234	20811352
SRR10612066.107101	chr6	31529441	31529574
SRR10612066.107388	chr3	160172990	160173182
SRR10612066.107530	chr2	231729739	231729933
SRR10612066.107737	chr11	66029551	66029662
SRR10612066.108126	chr16	76408893	76409050
SRR10612066.108167	chr3	47205376	47205575
SRR10612066.108185	chr16	57799370	57799510
SRR10612066.108427	chr5	88269910	88270007
SRR10612066.108550	chr14	60981703	60981829
SRR10612066.108614	chr20	62588796	62589169
SRR10612066.108695	chr14	20811262	20811431
SRR10612066.108833	chr5	10426770	10429205
SRR10612066.108888	chr15	70345195	70345414
SRR10612066.108991	chr12	9448094	9589044
SRR10612066.109307	chr14	20811237	20811346
SRR10612066.109517	chr14	72054287	72056087
SRR10612066.109745	chr3	15297535	15297685
SRR10612066.110016	chr21	30308909	30308998
SRR10612066.110170	chr11	76873227	76873989
SRR10612066.110233	chr13	108533648	108533859
SRR10612066.110312	chr3	88404965	88405135
SRR10612066.110454	chr3	80714825	80715013
SRR10612066.110526	chr14	20811230	20811438
SRR10612066.110617	chr3	47316937	47324031
SRR10612066.110817	chr14	20811237	20811346
SRR10612066.111008	chr6	121452841	121459563
SRR10612066.111237	chr21	37926935	37927096
SRR10612066.111338	chr2	204122425	204122629
SRR10612066.111734	chr16	70536401	70537089
SRR10612066.111757	chr9	117097667	117097800
SRR10612066.111837	chr2	49513330	49513461
SRR10612066.111916	chr8	26544098	26544196
SRR10612066.111941	chr6	119313680	119314028
SRR10612066.111954	chr8	133907617	133907809
SRR10612066.111960	chr8	38210570	38210873
SRR10612066.112035	chr11	48503890	48504094
SRR10612066.112316	chr14	20811232	20811418
SRR10612066.112506	chr5	139421955	139422722
SRR10612066.112541	chrX	134230507	134230667
SRR10612066.112584	chr6	83331632	83331875
SRR10612066.112613	chr5	14173610	14173928
SRR10612066.112729	chr16	4431205	4431436
SRR10612066.112962	chr10	126451812	126451952
SRR10612066.113050	chr14	20811264	20811446
SRR10612066.113231	chr2	86142417	86142610
SRR10612066.113309	chr17	79844266	79844511
SRR10612066.113967	chr10	73751705	73752186
SRR10612066.113973	chr3	11446370	11446507
SRR10612066.114439	chr16	30709675	30709939
SRR10612066.114470	chr1	54692391	54692573
SRR10612066.114499	chr1	223129483	223129736
SRR10612066.114573	chr14	20811261	20811570
SRR10612066.114661	chr10	103725428	103725694
SRR10612066.114665	chrX	100615319	100615452
SRR10612066.114697	chr3	51393875	51394502
SRR10612066.114706	chr6	147557059	147557197
SRR10612066.114784	chr8	6700071	6700209
SRR10612066.114860	chr20	32966519	32966763
SRR10612066.114879	chr1	92302601	92302826
SRR10612066.115086	chr15	57013965	57014318
SRR10612066.115154	chr5	159514717	159514910
SRR10612066.115433	chr16	79018507	79018690
SRR10612066.115563	chr1	9847046	9847344
SRR10612066.115770	chr1	182136223	182173844
SRR10612066.116039	chr3	3988842	3989044
SRR10612066.116773	chr3	17627845	17665407
SRR10612066.116977	chr2	242063483	242065686
SRR10612066.117249	chr9	82525863	82526009
SRR10612066.117336	chr13	79210562	79210729
SRR10612066.117798	chr2	39549818	39550052
SRR10612066.117828	chr1	35805354	35805625
SRR10612066.118155	chr5	149935939	149936064
SRR10612066.118172	chr1	11844675	11844921
SRR10612066.118177	chr14	20811233	20811503
SRR10612066.118284	chr6	105419066	105419228
SRR10612066.118517	chr14	20811230	20811526
SRR10612066.118776	chr3	44847457	44852454
SRR10612066.118795	chr14	70965268	70965531
SRR10612066.118874	chr1	87418206	87418300
SRR10612066.119071	chr9	139619042	139619177
SRR10612066.119115	chr6	164132538	164132732
SRR10612066.119159	chr17	49267077	49267348
SRR10612066.119736	chr11	65902547	65903131
SRR10612066.119769	chr8	103359130	103359240
SRR10612066.119799	chr4	77383042	77383309
SRR10612066.119813	chr4	121675708	121720901
SRR10612066.119972	chr1	115005726	115007013
SRR10612066.119987	chr1	179983086	179989374
SRR10612066.120028	chr1	11046576	11046861
SRR10612066.120223	chr13	40293848	40297566
SRR10612066.120406	chr14	20811230	20811366
SRR10612066.120497	chr4	119951020	119951117
SRR10612066.120544	chr1	151209642	151209741
SRR10612066.120647	chr17	79210518	79212818
SRR10612066.120742	chr16	69613922	69614063
SRR10612066.120966	chr6	166218644	166218757
SRR10612066.120981	chr1	92773640	92773827
SRR10612066.121260	chr9	102981710	102981928
SRR10612066.121285	chr19	10116560	10116836
SRR10612066.121419	chr11	120925949	120930793
SRR10612066.121476	chr4	26567826	26567992
SRR10612066.121999	chr3	163048542	163048674
SRR10612066.122118	chr6	38109389	38109722
SRR10612066.122150	chr17	18088062	18088315
SRR10612066.122218	chr11	125154528	125154666
SRR10612066.122245	chr16	12295974	12296151
SRR10612066.122249	chr15	51752064	51752208
SRR10612066.122344	chr16	47317138	47317251
SRR10612066.122436	chr8	15508205	15531350
SRR10612066.122462	chr16	2816826	2816952
SRR10612066.122480	chr8	15480587	15517065
SRR10612066.122524	chr2	160905950	160906127
SRR10612066.122595	chr19	1272743	1272929
SRR10612066.122696	chr16	68160493	68191889
SRR10612066.122713	chr17	46148838	46152399
SRR10612066.122718	chr17	43799812	43799937
SRR10612066.122755	chrX	131788636	131788854
SRR10612066.122837	chr7	107395880	107398682
SRR10612066.122847	chr22	38882107	38882426
SRR10612066.123125	chr22	37765982	37766173
SRR10612066.123219	chr13	81479343	81479586
SRR10612066.123349	chr12	10870696	10875561
SRR10612066.123664	chr16	68208274	68217269
SRR10612066.123692	chr12	123368369	123368561
SRR10612066.123712	chr1	54511399	54513034
SRR10612066.124278	chr13	19442217	19446893
SRR10612066.124350	chr20	32258720	32258828
SRR10612066.125092	chr4	99102389	99102621
SRR10612066.125167	chr14	20811237	20811346
SRR10612066.125553	chr20	50827541	50827747
SRR10612066.125644	chr18	47602774	47602927
SRR10612066.125657	chr19	55616057	55616481
SRR10612066.125988	chr6	34759925	34789497
SRR10612066.126426	chr13	114287435	114290444
SRR10612066.127061	chr5	74037539	74037907
SRR10612066.127119	chr1	11740485	11741184
SRR10612066.127179	chr10	42904431	42905642
SRR10612066.127408	chr14	20844309	20844427
SRR10612066.127486	chr2	85251524	85251621
SRR10612066.127567	chr19	6036623	6036754
SRR10612066.127596	chr14	20811264	20811453
SRR10612066.127602	chr19	23201061	23201557
SRR10612066.127686	chr2	174223435	174224019
SRR10612066.127730	chr8	145523555	145523901
SRR10612066.127780	chr14	35780039	35782178
SRR10612066.127816	chr13	112556344	112556722
SRR10612066.127897	chr2	242179104	242179236
SRR10612066.128019	chr8	125457239	125457600
SRR10612066.128306	chr13	28834582	28835597
SRR10612066.128558	chr14	20811236	20811352
SRR10612066.128589	chr11	17627430	17627521
SRR10612066.128677	chr19	36092896	36092997
SRR10612066.128802	chr17	43237778	43237961
SRR10612066.128908	chr6	108242353	108242789
SRR10612066.128909	chr6	90345463	90345923
SRR10612066.128987	chr6	52532479	52532664
SRR10612066.129406	chr2	44503067	44508022
SRR10612066.129443	chrX	107457005	107457338
SRR10612066.129690	chr14	20811246	20811472
SRR10612066.129692	chr7	72992749	72992929
SRR10612066.129781	chr13	93294132	93294312
SRR10612066.129888	chr14	20811263	20811375
SRR10612066.130045	chr7	74604934	74608673
SRR10612066.130323	chr2	8910799	8917024
SRR10612066.130591	chr12	121222790	121222997
SRR10612066.130760	chr2	233698437	233698614
SRR10612066.130788	chr9	93288815	93288983
SRR10612066.130882	chr12	40744438	40744657
SRR10612066.130949	chr15	77576229	77578845
SRR10612066.130960	chr14	20811237	20811346
SRR10612066.131072	chr20	62335321	62335431
SRR10612066.131088	chr17	20841887	20852611
SRR10612066.131154	chr1	89985008	89985199
SRR10612066.131165	chr12	121757650	121758387
SRR10612066.131242	chr5	34122701	34122926
SRR10612066.131345	chr2	40973965	40974619
SRR10612066.131381	chr7	33590905	33591133
SRR10612066.131421	chr8	87462223	87462584
SRR10612066.131615	chr2	208591136	208591364
SRR10612066.131836	chr18	25716964	25717121
SRR10612066.131881	chr1	43911732	43911915
SRR10612066.132042	chr5	137663418	137663606
SRR10612066.132075	chr6	118627227	118627428
SRR10612066.132294	chrX	135262761	135262903
SRR10612066.132354	chr2	203823799	203823916
SRR10612066.132430	chr11	125690578	125690719
SRR10612066.132535	chr17	40371366	40452247
SRR10612066.132573	chr2	203329670	203332341
SRR10612066.132691	chr4	147655903	147656035
SRR10612066.132798	chr1	98176235	98176408
SRR10612066.132896	chr16	3107585	3107819
SRR10612066.132904	chr14	20811228	20811352
SRR10612066.133170	chr11	12202660	12202852
SRR10612066.133401	chr22	50833176	50833392
SRR10612066.133594	chr14	38218222	38222366
SRR10612066.133636	chr4	100963578	100963810
SRR10612066.133882	chr3	15447375	15447524
SRR10612066.133885	chr1	118165737	118165892
SRR10612066.133913	chr6	135337443	135337652
SRR10612066.134101	chr2	191746389	191746605
SRR10612066.134291	chr15	65790201	65804903
SRR10612066.134538	chr14	20811244	20811358
SRR10612066.134554	chr2	74834174	74867455
SRR10612066.134575	chr3	121398174	121398312
SRR10612066.134653	chr8	42259422	42260868
SRR10612066.135105	chr4	151509200	151520283
SRR10612066.135149	chr17	71901690	71901983
SRR10612066.135386	chr3	15275374	15276569
SRR10612066.135576	chr5	51877044	51877147
SRR10612066.135618	chr15	25327761	25328609
SRR10612066.135732	chr13	98628980	98634826
SRR10612066.136202	chr7	32545511	32545833
SRR10612066.136440	chr14	20811265	20811507
SRR10612066.136486	chr7	138967884	138968238
SRR10612066.136535	chr15	76078397	76078660
SRR10612066.136607	chrX	110406135	110416307
SRR10612066.137335	chr15	63602829	63603040
SRR10612066.137578	chr14	102690980	102691291
SRR10612066.137635	chr20	50876237	50876405
SRR10612066.137884	chr9	131882813	131891347
SRR10612066.137885	chr14	20811265	20811387
SRR10612066.137924	chr21	47672543	47674403
SRR10612066.137980	chr6	117464987	117465150
SRR10612066.138091	chr1	180366645	180382606
SRR10612066.138279	chr7	36332883	36333051
SRR10612066.138320	chr1	58326638	58328275
SRR10612066.138465	chr14	20811245	20811386
SRR10612066.138629	chr7	128409772	128409879
SRR10612066.138651	chr4	140037803	140060652
SRR10612066.138729	chr14	20811283	20811522
SRR10612066.138766	chr4	184129104	184130176
SRR10612066.139068	chr22	28774868	28775075
SRR10612066.139151	chr3	53265537	53269049
SRR10612066.139202	chr22	37764434	37764593
SRR10612066.139432	chr17	17782545	17782802
SRR10612066.139519	chr14	35044962	35078950
SRR10612066.139643	chr16	46766383	46766516
SRR10612066.139861	chr14	20811233	20811447
SRR10612066.140164	chr3	47538594	47538881
SRR10612066.140191	chr4	73267868	73268053
SRR10612066.140383	chr1	153779479	153779581
SRR10612066.140455	chr3	107451522	107451905
SRR10612066.140479	chr19	57808970	57809229
SRR10612066.140695	chr7	139058853	139059004
SRR10612066.140787	chr17	79819490	79819613
SRR10612066.140876	chr14	20811247	20811366
SRR10612066.140886	chr7	66361834	66362114
SRR10612066.141032	chr5	137767180	137771387
SRR10612066.141062	chr1	178815540	178815668
SRR10612066.141227	chr15	60729459	60729662
SRR10612066.141478	chr21	34072230	34072350
SRR10612066.141535	chr5	70131016	70131281
SRR10612066.141989	chr16	70512603	70512709
SRR10612066.142175	chr5	142452093	142452252
SRR10612066.142277	chr1	26227208	26227464
SRR10612066.142365	chr6	11443236	11443442
SRR10612066.142372	chr7	154642988	154643205
SRR10612066.142432	chr8	67492520	67504780
SRR10612066.142447	chr7	8011575	8011808
SRR10612066.142539	chr7	152936005	152952214
SRR10612066.142548	chr1	42730786	42744457
SRR10612066.142558	chr1	182083979	182084143
SRR10612066.142612	chr22	36033050	36033161
SRR10612066.142729	chr2	113403565	113403887
SRR10612066.142882	chr1	238520710	238520845
SRR10612066.143052	chr1	21307574	21307662
SRR10612066.143194	chr12	10851955	10852182
SRR10612066.143257	chr18	14899749	14899950
SRR10612066.143602	chr3	142462385	142467208
SRR10612066.143766	chr13	33082447	33082649
SRR10612066.144132	chr15	40913641	40914125
SRR10612066.144474	chr22	34975112	34975401
SRR10612066.144617	chr2	135211840	135212055
SRR10612066.144633	chr9	104151878	104152127
SRR10612066.144648	chr1	3159788	3159953
SRR10612066.144687	chr10	115636276	115644139
SRR10612066.145206	chr17	49340634	49357842
SRR10612066.145450	chr17	40009144	40009244
SRR10612066.145483	chr3	10076379	10081478
SRR10612066.145694	chr14	20811237	20811346
SRR10612066.145934	chr20	43243964	43244138
SRR10612066.145977	chr7	36337677	36337968
SRR10612066.146017	chr3	66381097	66381217
SRR10612066.146076	chr14	20811236	20811354
SRR10612066.146135	chr11	77633585	77633767
SRR10612066.146147	chr16	4700366	4702826
SRR10612066.146162	chr10	22746330	22746424
SRR10612066.146193	chr14	20811265	20811406
SRR10612066.146386	chr22	21473590	21645552
SRR10612066.146688	chr1	45873058	45873253
SRR10612066.146698	chr14	60485894	60489525
SRR10612066.146872	chr16	11136199	11214509
SRR10612066.147018	chr14	20811246	20811496
SRR10612066.147174	chr2	96079466	96079580
SRR10612066.147779	chr14	23378692	23380612
SRR10612066.147911	chr1	247364148	247364465
SRR10612066.148164	chr7	9788306	9788636
SRR10612066.148184	chr18	56663684	56663922
SRR10612066.148274	chr2	210323835	210323966
SRR10612066.148344	chr22	30436491	30436611
SRR10612066.148453	chr9	16309032	16309293
SRR10612066.148487	chr2	157020794	157020941
SRR10612066.148503	chr17	1964349	1964539
SRR10612066.148792	chr9	130656838	130658613
SRR10612066.148802	chr10	128603767	128603887
SRR10612066.148939	chr2	230356619	230356736
SRR10612066.148993	chrX	54036884	54037077
SRR10612066.149067	chr11	11325379	11325720
SRR10612066.149569	chr2	27434329	27435015
SRR10612066.149571	chrX	96133674	96134024
SRR10612066.149582	chr2	153098250	153106145
SRR10612066.149583	chr17	7372150	7372337
SRR10612066.149631	chr21	22652897	22664520
SRR10612066.149755	chr7	37960746	37961009
SRR10612066.149777	chr2	221004395	221004494
