readname	chr	start	end
SRR10612065.58788	chr1	163281622	163281813
SRR10612065.58897	chr17	79096227	79096491
SRR10612065.58988	chr10	28909122	28909622
SRR10612065.59168	chr7	45621452	45621568
SRR10612065.59203	chr12	3192819	3388215
SRR10612065.59296	chr2	141906992	141907219
SRR10612065.59319	chr10	70666511	70666601
SRR10612065.59485	chr11	84171942	84172231
SRR10612065.59679	chr1	243480156	243493926
SRR10612065.59719	chr3	42075038	42075195
SRR10612065.59819	chr17	3379492	3397730
SRR10612065.59855	chr17	25867795	25868320
SRR10612065.60144	chr2	230356642	230356747
SRR10612065.60212	chr7	77775507	77775639
SRR10612065.60370	chr12	100701327	100701624
SRR10612065.60513	chr2	230356619	230356750
SRR10612065.60731	chr8	15517030	15519778
SRR10612065.61029	chr3	15297377	15297575
SRR10612065.61030	chr13	103468778	103474477
SRR10612065.61080	chr9	37305631	37349442
SRR10612065.61241	chrX	15664865	15721381
SRR10612065.61437	chr2	230356644	230356747
SRR10612065.61441	chr6	80776204	80776303
SRR10612065.61506	chr15	82519815	82530702
SRR10612065.61641	chr11	129072030	129072203
SRR10612065.61723	chr15	66030116	66030259
SRR10612065.61922	chr11	46119063	46119390
SRR10612065.61935	chr22	19001150	19001346
SRR10612065.61943	chr20	50256008	50287712
SRR10612065.61956	chr5	140208438	140221803
SRR10612065.62385	chr10	128192525	128202510
SRR10612065.62415	chr2	230356616	230359748
SRR10612065.62459	chr1	176050367	176054950
SRR10612065.62643	chr1	8616557	8617496
SRR10612065.62681	chr5	40767702	40769537
SRR10612065.62794	chr7	138719287	138719415
SRR10612065.62817	chr16	25129246	25129397
SRR10612065.62849	chr4	148796172	148800418
SRR10612065.62895	chr18	55020224	55024187
SRR10612065.62994	chr6	30260118	30260296
SRR10612065.63031	chr1	153829721	153831711
SRR10612065.63094	chr2	230356616	230356753
SRR10612065.63106	chr4	39856148	39856398
SRR10612065.63180	chr14	32837574	32837710
SRR10612065.63250	chr2	230356616	230359758
SRR10612065.63309	chr1	109547291	109554078
SRR10612065.63532	chr2	72945421	72958365
SRR10612065.63554	chr3	71348971	71542708
SRR10612065.63746	chr2	230356616	230359758
SRR10612065.63753	chrX	7500573	7500743
SRR10612065.63934	chr1	21071237	21071468
SRR10612065.63983	chr2	230356616	230359758
SRR10612065.64014	chr7	45621383	45621568
SRR10612065.64073	chr2	230356616	230359758
SRR10612065.64202	chr4	38091570	38097642
SRR10612065.64218	chr8	104153173	104225297
SRR10612065.64271	chr4	52729601	52744020
SRR10612065.64315	chr6	69723928	69759238
SRR10612065.64344	chr8	77706977	77707167
SRR10612065.64377	chr2	122332431	122332760
SRR10612065.64453	chr2	230356646	230356746
SRR10612065.64475	chr2	230356616	230359757
SRR10612065.64479	chr20	5189968	5237744
SRR10612065.64557	chr21	41602861	41603398
SRR10612065.64691	chr14	86072044	86072226
SRR10612065.64861	chr1	567163	567288
SRR10612065.64889	chr2	230356616	230359757
SRR10612065.64898	chr15	40005645	40057948
SRR10612065.65129	chr3	169831176	169831279
SRR10612065.65152	chr5	65282561	65282699
SRR10612065.65197	chr3	25639807	25646362
SRR10612065.65223	chr5	137320958	137324006
SRR10612065.65253	chr6	45127898	45128134
SRR10612065.65555	chr14	50320494	50329547
SRR10612065.65619	chr11	7334994	7335085
SRR10612065.65629	chr13	79916799	79918459
SRR10612065.65644	chr13	35615068	35633000
SRR10612065.65852	chr3	57832922	57850443
SRR10612065.65856	chr15	80000777	80000883
SRR10612065.65930	chr1	245010296	245010574
SRR10612065.65953	chr2	122514816	122519101
SRR10612065.65954	chr15	81711412	81711510
SRR10612065.66127	chr5	94114821	94206192
SRR10612065.66273	chr9	123614371	123614613
SRR10612065.66349	chr12	64588060	64588341
SRR10612065.66615	chr2	48039297	48039868
SRR10612065.66630	chr3	132806341	132806459
SRR10612065.66658	chr12	9557406	9558868
SRR10612065.66660	chr1	97236389	97243220
SRR10612065.66701	chr5	148387949	148388531
SRR10612065.66781	chr7	74921890	74949990
SRR10612065.66804	chr9	138774394	138774520
SRR10612065.67071	chr10	17746967	17747658
SRR10612065.67096	chr7	45621383	45621561
SRR10612065.67118	chr14	64065474	64066692
SRR10612065.67232	chr7	73641610	73642014
SRR10612065.67353	chr7	122024615	122024776
SRR10612065.67404	chr7	22306583	22357657
SRR10612065.67415	chr2	230356619	230356726
SRR10612065.67467	chr15	45432566	45433015
SRR10612065.67569	chr15	83511071	83512063
SRR10612065.67597	chr4	89583580	89583699
SRR10612065.67612	chr2	230356619	230356734
SRR10612065.67680	chr16	53967896	53967983
SRR10612065.67701	chr3	65595418	65607766
SRR10612065.67762	chr2	54850657	54852091
SRR10612065.67771	chr1	101338388	101338802
SRR10612065.67835	chr2	230356615	230359758
SRR10612065.67934	chr2	230356616	230359758
SRR10612065.67970	chr7	140476709	140508783
SRR10612065.67977	chr2	230356647	230356747
SRR10612065.67994	chr7	45621452	45621568
SRR10612065.68012	chr11	118916062	118916189
SRR10612065.68116	chr4	42558012	42581909
SRR10612065.68402	chr1	155408625	155408868
SRR10612065.68541	chr21	27277894	27278087
SRR10612065.68569	chr19	40863293	40863399
SRR10612065.68656	chr11	110134840	110134956
SRR10612065.68695	chr12	26274123	26274279
SRR10612065.68712	chr15	29410304	29410788
SRR10612065.68761	chr17	30321700	30322723
SRR10612065.68830	chr7	45621488	45621568
SRR10612065.69026	chr18	60601495	60601691
SRR10612065.69122	chr7	116752053	116752167
SRR10612065.69310	chrX	74965392	74965862
SRR10612065.69325	chr5	126859144	126862469
SRR10612065.69390	chr3	119219541	119236160
SRR10612065.69414	chr17	9843443	9850301
SRR10612065.69416	chr2	230356616	230359759
SRR10612065.69554	chr9	122113481	122113566
SRR10612065.69673	chr7	5942297	5944856
SRR10612065.69700	chr13	79915256	79918929
SRR10612065.69808	chr13	45955631	45956003
SRR10612065.69817	chr14	20811234	20811367
SRR10612065.70012	chr7	45621452	45621568
SRR10612065.70059	chr20	34430639	34451121
SRR10612065.70088	chr10	75302560	75302900
SRR10612065.70216	chr4	52729603	52758017
SRR10612065.70267	chr7	131017082	131017183
SRR10612065.70409	chr22	36374283	36374395
SRR10612065.70738	chr2	230356615	230356750
SRR10612065.70740	chr7	91981821	91991587
SRR10612065.70807	chr14	81675481	81675630
SRR10612065.70945	chr1	208295275	208295493
SRR10612065.70996	chr2	230356616	230359757
SRR10612065.71021	chr1	35824526	35827392
SRR10612065.71042	chr5	175308264	175308368
SRR10612065.71056	chr13	47038190	47039858
SRR10612065.71134	chr11	114051653	114051773
SRR10612065.71160	chr11	65268998	65269258
SRR10612065.71164	chr20	3145007	3145362
SRR10612065.71306	chr4	47260654	47260766
SRR10612065.71365	chr9	119740613	119741083
SRR10612065.71371	chr9	138337418	138337571
SRR10612065.71478	chr11	112938063	112938246
SRR10612065.71492	chr11	65203982	65204189
SRR10612065.71552	chr20	34638091	34638496
SRR10612065.71608	chr2	230356616	230359758
SRR10612065.71703	chr2	230356622	230356748
SRR10612065.71724	chr3	182733061	182733346
SRR10612065.71767	chr7	45621452	45621568
SRR10612065.72234	chr2	230356630	230356734
SRR10612065.72259	chr2	230356616	230359758
SRR10612065.72273	chr2	230356616	230359757
SRR10612065.72311	chr15	61408505	61408721
SRR10612065.72312	chr7	32112723	32112897
SRR10612065.72415	chr1	180031353	180053314
SRR10612065.72722	chr6	33176329	33176678
SRR10612065.72827	chr14	69817811	69818377
SRR10612065.72906	chr3	129599152	129599336
SRR10612065.72907	chr14	72075581	72075820
SRR10612065.72927	chr1	89317132	89317478
SRR10612065.72978	chr6	38111185	38111281
SRR10612065.72987	chr5	137093803	137093985
SRR10612065.73010	chr17	45016710	45016820
SRR10612065.73173	chr16	67717407	67717852
SRR10612065.73174	chr3	147128703	147128882
SRR10612065.73190	chr12	53888611	53888837
SRR10612065.73447	chr10	7290508	7325928
SRR10612065.73462	chr11	122562883	122563041
SRR10612065.73494	chr13	47295277	47295507
SRR10612065.73678	chr12	9557537	9558857
SRR10612065.73694	chr5	70498190	70518149
SRR10612065.73791	chr10	45342869	45343137
SRR10612065.73861	chr2	9467954	9499018
SRR10612065.73943	chr18	32335940	32374214
SRR10612065.74035	chr10	4872895	4884044
SRR10612065.74042	chr14	42133331	42133516
SRR10612065.74138	chr7	45621452	45621568
SRR10612065.74401	chr1	243504339	243589860
SRR10612065.74503	chr7	77973151	77975334
SRR10612065.74737	chrX	149937364	149963961
SRR10612065.74791	chr7	45621452	45621568
SRR10612065.74869	chrX	72745185	72745876
SRR10612065.74930	chr1	160008660	160009207
SRR10612065.75153	chr12	52106559	52106989
SRR10612065.75250	chr15	23338853	23339030
SRR10612065.75333	chr12	88912503	88926265
SRR10612065.75388	chr2	230356616	230359750
SRR10612065.75716	chr6	107824877	107827496
SRR10612065.75801	chr1	567127	567265
SRR10612065.75996	chr1	8601347	8616631
SRR10612065.75999	chr4	118975941	119009285
SRR10612065.76064	chr17	35800606	35822226
SRR10612065.76149	chr1	112182338	112183312
SRR10612065.76291	chr6	135637094	135715951
SRR10612065.76540	chr20	21319680	21324847
SRR10612065.77045	chr11	18305341	18306925
SRR10612065.77158	chr2	230356617	230359758
SRR10612065.77280	chr3	98234794	98235022
SRR10612065.77426	chr5	50084401	50090118
SRR10612065.77459	chr7	33765437	33765611
SRR10612065.77596	chr2	230356647	230356747
SRR10612065.77677	chrX	128440922	128441246
SRR10612065.77725	chr7	30601259	30601523
SRR10612065.77735	chr9	134321838	134322593
SRR10612065.78004	chr7	50638265	50651424
SRR10612065.78061	chr4	88116476	88116844
SRR10612065.78209	chr16	85650137	85650340
SRR10612065.78282	chr2	230356616	230359757
SRR10612065.78493	chr4	153332490	153332816
SRR10612065.78724	chr1	180953813	180974600
SRR10612065.78779	chr22	38881143	38881772
SRR10612065.79053	chr21	46600271	46602596
SRR10612065.79134	chr19	3060010	3060145
SRR10612065.79161	chr14	104219336	104220583
SRR10612065.79233	chr18	74692382	74696842
SRR10612065.79255	chr2	230356648	230356745
SRR10612065.79338	chr7	105543595	105543789
SRR10612065.79340	chr7	92090664	92120589
SRR10612065.79425	chr8	101232505	101243517
SRR10612065.79512	chr10	7839010	7844817
SRR10612065.79555	chr2	50280558	50280643
SRR10612065.79586	chr7	77407999	77408132
SRR10612065.79669	chr3	137940766	137958370
SRR10612065.79688	chr16	56388796	56388942
SRR10612065.79715	chr7	14722393	14733773
SRR10612065.79809	chr11	65268760	65268981
SRR10612065.80272	chr9	133506105	133510110
SRR10612065.80277	chr1	24796194	24796397
SRR10612065.80389	chr2	230356642	230356746
SRR10612065.80541	chr19	42486061	42486206
SRR10612065.80556	chr2	230356619	230356732
SRR10612065.80580	chr1	204458940	204459855
SRR10612065.80822	chr21	38792610	38828497
SRR10612065.80854	chr13	45955873	45956373
SRR10612065.80886	chr8	142264088	142264729
SRR10612065.81371	chrX	123630983	123637447
SRR10612065.81373	chr6	70070867	70071101
SRR10612065.81406	chr10	86177524	86198449
SRR10612065.81490	chr3	196842863	196846350
SRR10612065.81797	chr6	31826894	31827193
SRR10612065.81826	chr7	91924202	91981956
SRR10612065.82097	chr3	64994663	64996118
SRR10612065.82262	chr1	144918916	144921887
SRR10612065.82411	chr7	132135478	132136094
SRR10612065.82473	chr2	230356641	230356747
SRR10612065.82700	chr7	45621452	45621568
SRR10612065.82706	chr7	94239708	94239827
SRR10612065.82709	chr8	99440851	99441028
SRR10612065.82745	chr2	230356616	230356747
SRR10612065.82873	chr11	129106915	129107145
SRR10612065.82980	chr1	169100814	169101159
SRR10612065.83008	chrX	146048409	146048548
SRR10612065.83104	chr20	47901757	47902391
SRR10612065.83179	chr7	146138170	146138328
SRR10612065.83273	chr20	21321359	21324847
SRR10612065.83317	chr6	99924020	99958106
SRR10612065.83324	chr1	21268164	21268319
SRR10612065.83326	chrY	15023760	15023868
SRR10612065.83346	chr15	80752515	80752960
SRR10612065.83461	chr2	100898160	100898262
SRR10612065.83808	chr12	112942542	112943947
SRR10612065.83815	chr2	230356619	230356713
SRR10612065.83908	chr2	230356616	230359758
SRR10612065.84238	chr1	117963190	117984925
SRR10612065.84249	chr2	230356640	230356747
SRR10612065.84336	chr8	39008938	39022585
SRR10612065.84446	chr12	10374634	10374995
SRR10612065.84528	chr2	230356616	230359758
SRR10612065.84534	chr10	123661978	123662116
SRR10612065.84637	chr2	230356616	230359758
SRR10612065.84697	chr4	140058831	140058954
SRR10612065.84700	chr16	10013422	10013640
SRR10612065.85024	chr9	33128687	33129088
SRR10612065.85686	chr11	86778741	86782627
SRR10612065.85708	chr1	145359053	145366864
SRR10612065.85795	chr15	41988434	41988551
SRR10612065.85979	chr5	36955595	36955717
SRR10612065.86037	chr2	230356616	230356731
SRR10612065.86212	chr10	126662226	126670299
SRR10612065.86257	chr7	88490092	88490190
SRR10612065.86349	chr3	115560723	115571442
SRR10612065.86355	chr2	230356640	230356747
SRR10612065.86581	chr7	45621488	45621568
SRR10612065.86588	chr2	230356653	230356750
SRR10612065.86601	chr12	9557412	9558868
SRR10612065.86840	chr2	230356622	230356748
SRR10612065.86856	chr2	230356616	230356747
SRR10612065.86898	chr2	230356616	230359758
SRR10612065.86915	chrX	103043401	103045480
SRR10612065.87007	chr6	83788114	83788274
SRR10612065.87044	chr17	55164334	55164524
SRR10612065.87084	chr11	46105736	46105853
SRR10612065.87087	chr13	77799607	77818024
SRR10612065.87136	chr14	45464947	45481278
SRR10612065.87147	chr2	230356616	230359748
SRR10612065.87187	chr12	57961346	57963188
SRR10612065.87268	chr8	999853	1000073
SRR10612065.87365	chr1	8616534	8616634
SRR10612065.87487	chr2	230356627	230356745
SRR10612065.87576	chr5	53832569	53833097
SRR10612065.87587	chr6	17604430	17604610
SRR10612065.87668	chr7	91957095	91957207
SRR10612065.87743	chr2	230356620	230356723
SRR10612065.88193	chr11	65268709	65269044
SRR10612065.88238	chr13	45955636	45955929
SRR10612065.88275	chr4	54127062	54127546
SRR10612065.88309	chr7	140421247	140421358
SRR10612065.88547	chr2	8427588	8427686
SRR10612065.88835	chr3	101559271	101559433
SRR10612065.88922	chr9	103261045	103261155
SRR10612065.89013	chr2	17836689	17836942
SRR10612065.89097	chr4	52729614	52744014
SRR10612065.89354	chr7	97784077	97784188
SRR10612065.89477	chr8	62527340	62528148
SRR10612065.89582	chr8	65695403	65695559
SRR10612065.89587	chr11	5588296	5588399
SRR10612065.89618	chrX	79990662	79991556
SRR10612065.89623	chr9	98678003	98678716
SRR10612065.89725	chr2	230356623	230356750
SRR10612065.89871	chr15	59516908	59519780
SRR10612065.89959	chr9	131700540	131700700
SRR10612065.90029	chr7	18687485	18688134
SRR10612065.90061	chr5	70030505	70030647
SRR10612065.90146	chr19	52468764	52497719
SRR10612065.90203	chr1	51873910	51874005
SRR10612065.90247	chr11	83674008	83676511
SRR10612065.90522	chr2	230356644	230356746
SRR10612065.90562	chr6	57977842	57982874
SRR10612065.90622	chrX	149878297	149878495
SRR10612065.90662	chr8	9957496	9957801
SRR10612065.90761	chr1	40146123	40146320
SRR10612065.90981	chr16	24104110	24135302
SRR10612065.91009	chr11	65269008	65269156
SRR10612065.91193	chr2	230356642	230356747
SRR10612065.91254	chr2	230356618	230359757
SRR10612065.91606	chr20	57013999	57016139
SRR10612065.91721	chr14	102547644	102548159
SRR10612065.91744	chr7	102181539	102280813
SRR10612065.91781	chr2	230356646	230356748
SRR10612065.91818	chr12	53421666	53421925
SRR10612065.91913	chr12	9558802	9559230
SRR10612065.91956	chr1	230456427	230456701
SRR10612065.92095	chr2	204302216	204302362
SRR10612065.92253	chr4	16894402	16894621
SRR10612065.92281	chrX	101382162	101382392
SRR10612065.92622	chrX	120224251	120227290
SRR10612065.92841	chr11	108155005	108155179
SRR10612065.92886	chrX	103041475	103042747
SRR10612065.92898	chr5	122881164	122881337
SRR10612065.93173	chr10	27798835	27821508
SRR10612065.93244	chr2	230356616	230359758
SRR10612065.93364	chr7	22355002	22357656
SRR10612065.93365	chr2	230356616	230359758
SRR10612065.93393	chr7	45621383	45621562
SRR10612065.93416	chr5	138205091	138205267
SRR10612065.93740	chr22	30374505	30387643
SRR10612065.93871	chr10	32740798	32760142
SRR10612065.93906	chr9	104236852	104237001
SRR10612065.93913	chr13	45955637	45955931
SRR10612065.93937	chr4	153332454	153332641
SRR10612065.93976	chr11	92891720	92891965
SRR10612065.94188	chr15	43102816	43109286
SRR10612065.94200	chr15	66010256	66025116
SRR10612065.94279	chr18	52932423	52932688
SRR10612065.94285	chr7	66193451	66193595
SRR10612065.94323	chr5	70238318	70238676
SRR10612065.94372	chrX	153670069	153671239
SRR10612065.94386	chr10	123549678	123683847
SRR10612065.94467	chr12	45168528	45170863
SRR10612065.94468	chr12	49332586	49333544
SRR10612065.94469	chr2	230356619	230356726
SRR10612065.94609	chr11	65268938	65269121
SRR10612065.94746	chr2	230356667	230356750
SRR10612065.94753	chr9	122113455	122113550
SRR10612065.94793	chr1	51871707	51873911
SRR10612065.94799	chr6	69703793	69723968
SRR10612065.94869	chr3	62211973	62212144
SRR10612065.95059	chr2	168931637	168931743
SRR10612065.95203	chr14	105277018	105277437
SRR10612065.95440	chr2	170411634	170413810
SRR10612065.95631	chr2	61597458	61597672
SRR10612065.95685	chr2	71816777	71817413
SRR10612065.95724	chr10	96260039	96269891
SRR10612065.95743	chr2	171879381	171879576
SRR10612065.95785	chr9	113149565	113163291
SRR10612065.95878	chr20	33057881	33077669
SRR10612065.95884	chr7	96588459	96588629
SRR10612065.95885	chr4	52729601	52744020
SRR10612065.95989	chr12	124498357	124498574
SRR10612065.96044	chr8	15517073	15517156
SRR10612065.96064	chr13	78293667	78327495
SRR10612065.96111	chr2	230356645	230356746
SRR10612065.96137	chr6	2890837	2890965
SRR10612065.96144	chr2	210288905	210517940
SRR10612065.96204	chr10	51629984	51648990
SRR10612065.96443	chr2	230356642	230356746
SRR10612065.96475	chr2	230356657	230356746
SRR10612065.96562	chr10	104939764	104947024
SRR10612065.96872	chr11	76261114	76261367
SRR10612065.96949	chr6	69689700	69690454
SRR10612065.96978	chr8	102226307	102279189
SRR10612065.96988	chr7	45621452	45621567
SRR10612065.97026	chr2	230356616	230359757
SRR10612065.97169	chr4	128627873	128632239
SRR10612065.97201	chr22	31741024	31742009
SRR10612065.97367	chr2	230356640	230356749
SRR10612065.97419	chr13	102791808	102791946
SRR10612065.97453	chr12	109306120	109306244
SRR10612065.97605	chr3	115934015	115934229
SRR10612065.97709	chr2	230356617	230359748
SRR10612065.97784	chr19	50335170	50335532
SRR10612065.97788	chr2	230356616	230359748
SRR10612065.98011	chr1	59518124	59518421
SRR10612065.98051	chr14	78285070	78285285
SRR10612065.98124	chr5	158923313	158923557
SRR10612065.98188	chrX	135955755	135956330
SRR10612065.98213	chr7	45621452	45621568
SRR10612065.98294	chr1	176104151	176132038
SRR10612065.98315	chr12	62926283	62928669
SRR10612065.98402	chr2	230356616	230359758
SRR10612065.98562	chr7	45621383	45621562
SRR10612065.98566	chr2	40467229	40467492
SRR10612065.98619	chr10	24921174	24921415
SRR10612065.98701	chr10	35805483	35814928
SRR10612065.98909	chr4	91229394	91234197
SRR10612065.98951	chr2	230356641	230356739
SRR10612065.98979	chr3	128445169	128525374
